`s‰lb @pron	ùs‰lb	#pron	^ASfw	~s‰lben	\$elb en	_IIIú1úP_PrMi-018v,12{432}.10	ø	:	³s=s³e=‰³l=l³b=b³e=e³n=n³
`hulde @f	ùhulde	#f	^AS	~hulde	\hv\^lde	_IIIú1úP_PrMi-018v,12{432}.11@	ø	:	³h=h³v\^=u³l=l³d=d³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú1úP_PrMi-018v,13{432}.01	ø	:	³v=u³n\-=nte³
`ge-nƒde @f	ùge-nƒde	#f	^AS	~g<e>-nƒde	\gnƒde	_IIIú1úP_PrMi-018v,13{432}.02	ø	:	³g=g³=e³=-³n=n³ƒ=ƒ³d=d³e=e³
`ge-ruochen @swv	ùge-ruochen	#swv	^3SGI	~ge-ruochet	\gerrv\^chet	_IIIú1úP_PrMi-018v,13{432}.03	ø	:	³g=g³e=e³=-³rr=r³v\^=uo³ch=ch³e=e³t=t³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úP_PrMi-018v,13{432}.04	ø	:	³e=‰³r=r³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze|	_IIIú1úP_PrMi-018v,13{432}.05	ø	:	³z=z³e=e³
`be-gƒn @anv	ùbe-gƒn	#anv i	^-	~be-gˆn	\|begˆn	_IIIú1úP_PrMi-018v,13{432}.06	ø	:	³b=b³e=e³=-³g=g³ˆ=ˆ³n=n³
`mit @pr„p	ùmit	#pr„p	^	~mit	\m¡t	_IIIú1úP_PrMi-018v,13{432}.07	ø	:	³m=m³i=i³t=t³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIIú1úP_PrMi-018v,13{432}.08	ø	:	³d=d³e=‰³r=r³
`hŠideninne @f	ùhŠideninne	#f	^DS	~hŠideninne	\heŒden¡nne,,	_IIIú1úP_PrMi-018v,13{432}.09	ø	:	³h=h³eŒ=Ši³d=d³e=e³n=n³i=i³nn=nn³e=e³
`dannen @adv	ùdanne/+von(e)	#adv	^	~danne	\danne	_IIIú1úP_PrMi-018v,13{432}.10@	ø	:	³d=d³a=a³nn=nn³e=e³
`von(e) @adv	ùvon(e)/danne+	#adv	^	~von<e>	\v“n	_IIIú1úP_PrMi-018v,14{432}.01	ø	:	³v=v³“=o³n=n³=e³
`wir @pron	ùwir	#pron	^DP	~uns	\vn$	_IIIú1úP_PrMi-018v,14{432}.02	ø	:	³v=u³n=n³s=s³
`hiute @adv	ùhiute	#adv	^	~hiute	\hŒvte	_IIIú1úP_PrMi-018v,14{432}.03	ø	:	³h=h³Œv=iu³t=t³e=e³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_IIIú1úP_PrMi-018v,14{432}.04	ø	:	³d=d³a=a³z=zz³
`hŠilig @adj	ùhŠilig	#adj	^NSnw	~hŠilige	\heŒlig e	_IIIú1úP_PrMi-018v,14{432}.05	ø	:	³h=h³eŒ=Ši³l=l³i=i³g=g³e=e³
`[!] @[!]	ùevangelium*	#n	^NS	~!	\(Evangelium)	_IIIú1úP_PrMi-018v,14{432}.06	ø	:	³evangelium=[!]³
`sagen @swv-a	ùsagen	#swv-a	^3SGI	~sŠi{age}t	\$eŒt.(.)	_IIIú1úP_PrMi-018v,14{432}.07	ø	:	³s=s³eŒ=Ši{age}³t=t³
`[!] @[!]	ùsanctus*	#[!]	^	~[!]	\$c\-s	_IIIú1úP_PrMi-018v,14{432}.08	ø	:	*³sc\-s=[!]³
`[!] @[!]	ùmathaeus*	#[!]	^	~!	\math\-s	_IIIú1úP_PrMi-018v,14{432}.09	ø	:	³math\-s=[!]³
`schrŒben @stv1a	ùschrŒben	#stv1a	^3SGI	~schrŒbet	\$cr¡bet	_IIIú1úP_PrMi-018v,14{432}.10	ø	:	³sc=sch³r=r³i=Œ³b=b³e=e³t=t³
`wir @pron	ùwir	#pron	^DP	~uns	\vns	_IIIú1úP_PrMi-018v,14{432}.11@	ø	:	³v=u³n=n³s=s³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú1úP_PrMi-018v,15{432}.01	ø	:	³v=v³o=o³n=n³
`unser @pron_poss	ùunser	#pron_poss	^DSm	~unser<e>m	\vn$er m	_IIIú1úP_PrMi-018v,15{432}.02	ø	:	³v=u³n=n³s=s³e=e³r=r³=e³m=m³
`hˆrre @m	ùhˆrre	#m	^DS	~hˆrren	\hˆrren.,,	_IIIú1úP_PrMi-018v,15{432}.03	ø	:	³h=h³ˆ=ˆ³rr=rr³e=e³n=n³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\wŒe	_IIIú1úP_PrMi-018v,15{432}.04	ø	:	³w=w³Œe=iŠ³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úP_PrMi-018v,15{432}.05	ø	:	³e=‰³r=r³
`var(e)n @stv6	ùvar(e)n	#stv6	^3SVK	~vŠre	\v–re	_IIIú1úP_PrMi-018v,15{432}.06	ø	:	³v=v³–=Š³r=r³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú1úP_PrMi-018v,15{432}.07	ø	:	³v=u³n\-=nte³
`komen @stv4	ùkomen	#stv4	^3SVK	~koŠme	\k“me	_IIIú1úP_PrMi-018v,15{432}.08	ø	:	³k=k³“=oŠ³m=m³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_IIIú1úP_PrMi-018v,15{432}.09	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^APn	~diŠ	\d ¡e	_IIIú1úP_PrMi-018v,15{432}.10	ø	:	³d=d³ie=iŠ³
`ge-mŠrkede @n	ùge-mŠrkede	#n	^AP	~ge-mŠrkede	\gemˆrch¡de	_IIIú1úP_PrMi-018v,15{432}.11@	ø	:	³g=g³e=e³=-³m=m³ˆ=Š³r=r³ch=k³i=e³d=d³e=e³
`[!] @[!]	ùTyrus*	#ON	^GS	~TyrŒ	\ty\.ri	_IIIú1úP_PrMi-018v,16{432}.01	ø	:	*³t=t³y\.=y³r=r³i=Œ³
`[!] @[!]	ùet*	#[!]	^	~!	\et	_IIIú1úP_PrMi-018v,16{432}.02	ø	:	³et=[!]³
`[!] @[!]	ùSidon*	#ON	^GS	~Sidonis	\Sy\.doni$.(.)	_IIIú1úP_PrMi-018v,16{432}.03	ø	:	*³s=s³y\.=i³d=d³o=o³n=n³i=i³s=s³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\D Œv	_IIIú1úP_PrMi-018v,16{432}.04	ø	:	³d=d³Œv=iu³
`[!] @[!]	ùegressio*	#f	^	~!	\egre$$io.,	_IIIú1úP_PrMi-018v,16{432}.05	ø	:	³egressio=[!]³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d Œv	_IIIú1úP_PrMi-018v,16{432}.06	ø	:	³d=d³Œv=iu³
`–z-vart @f<u>	ù–z-vart	#f<u>	^NS	~–z-vart	\v\^z#vart	_IIIú1úP_PrMi-018v,16{432}.07	ø	:	³v\^=–³z=z³=-³v=v³a=a³r=r³t=t³
`unser @pron_poss	ùunser	#pron_poss	^GSm	~unser<e>s	\vn$er s	_IIIú1úP_PrMi-018v,16{432}.08	ø	:	³v=u³n=n³s=s³e=e³r=r³=e³s=s³
`hˆrre @m	ùhˆrre	#m	^GS	~hˆrren	\hˆrren.,,	_IIIú1úP_PrMi-018v,16{432}.09	ø	:	³h=h³ˆ=ˆ³rr=rr³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_IIIú1úP_PrMi-018v,16{432}.10	ø	:	³d=d³a=a³z=zz³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\¡$t	_IIIú1úP_PrMi-018v,16{432}.11@	ø	:	³i=i³s=s³t=t³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0NSf	~sŒn	\$Œn	_IIIú1úP_PrMi-018v,17{432}.01	ø	:	³s=s³Œ=Œ³n=n³
`kumft @f<u>	ùkumft	#f<u>	^NS	~kunft	\kv\^mft,,	_IIIú1úP_PrMi-018v,17{432}.02	ø	:	³k=k³v\^=u³m=n³f=f³t=t³
`d‰r @pron	ùd‰r	#pron	^ASf+	~diŠ	\d Œe	_IIIú1úP_PrMi-018v,17{432}.03	ø	:	³d=d³Œe=iŠ³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úP_PrMi-018v,17{432}.04	ø	:	³e=‰³r=r³
`lŠisten @swv	ùlŠisten	#swv i	^-	~lŠisten	\leŒ$ten	_IIIú1úP_PrMi-018v,17{432}.05	ø	:	³l=l³eŒ=Ši³s=s³t=t³e=e³n=n³
`wŠllen @anv	ùwŠllen	#anv	^3SV	~wolte	\w“lte	_IIIú1úP_PrMi-018v,17{432}.06	ø	:	³w=w³“=o³l=l³t=t³e=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_IIIú1úP_PrMi-018v,17{432}.07	ø	:	³i=i³n=n³
`dise @pron	ùdise	#pron	^ASf	~dise	\d¡$ e	_IIIú1úP_PrMi-018v,17{432}.08	ø	:	³d=d³i=i³s=s³e=e³
`w‰r(e)lt @f	ùw‰r(e)lt	#f	^AS	~w‰r<e>lt	\wˆrlte,,	_IIIú1úP_PrMi-018v,17{432}.09	ø	:	³w=w³ˆ=‰³r=r³=e³l=l³t=t³e=³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú1úP_PrMi-018v,17{432}.10	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úP_PrMi-018v,17{432}.11	ø	:	³e=‰³r=r³
`ge-ruochen @swv	ùge-ruochen	#swv	^3SV	~ge-ruochte	\gerrv\^chte	_IIIú1úP_PrMi-018v,17{432}.12@	ø	:	³g=g³e=e³=-³rr=r³v\^=uo³ch=ch³t=t³e=e³
`ze @adv	ùze	#adv	^	~ze	\ze|	_IIIú1úP_PrMi-018v,18{432}.01	ø	:	³z=z³e=e³
`ge-b‰r(e)n @stv4	ùge-b‰r(e)n	#stv4 pV	^-	~ge-bor<e>n	\|ge#born 	_IIIú1úP_PrMi-018v,18{432}.02	ø	:/K[ze|ge#born: ge dZ*.]	³g=g³e=e³=-³b=b³o=o³r=r³=e³n=n³
`w‰rden @stv3b	ùw‰rden	#stv3b i	^DS	~w‰rdenn<e>	\werden.	_IIIú1úP_PrMi-018v,18{432}.03	ø	:	³w=w³e=‰³r=r³d=d³e=e³n=nn³=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú1úP_PrMi-018v,18{432}.04	ø	:	³v=u³n=n³\-=te³
`[!] @[!]	ùhumanus*	#adj	^ASf	~!	\humana\-	_IIIú1úP_PrMi-018v,18{432}.05	ø	:	³humana\-=[!]³
`[!] @[!]	ùnatura*	#f	^AS	~!	\natura\-	_IIIú1úP_PrMi-018v,18{432}.06	ø	:	³natura\-=[!]³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIIú1úP_PrMi-018v,18{432}.07	ø	:	³a=a³n=n³=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_IIIú1úP_PrMi-018v,18{432}.08	ø	:	³s=s³i=i³ch=ch³
`n‰men @stv4	ùn‰men	#stv4	^3SVI	~nam	\nƒm.,,	_IIIú1úP_PrMi-018v,18{432}.09	ø	:	³n=n³ƒ=a³m=m³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-s	\*(a*)l$	_IIIú1úP_PrMi-018v,18{432}.10	ø	:	³a=a³l=ll³=-³s=s³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IIIú1úP_PrMi-018v,18{432}.11	ø	:	³d=d³e=‰³r=r³
`wŒssage @m	ùwŒssage	#m	^NS	~wŒssage	\w¡$=$ƒge	_IIIú1úP_PrMi-018v,18{432}.12@	ø	:	³w=w³i=Œ³ss=ss³ƒ=a³g=g³e=e³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SGI	~sprichet	\$pr¡chet.(:)	_IIIú1úP_PrMi-018v,19{432}.01	ø	:	³s=s³p=p³r=r³i=i³ch=ch³e=e³t=t³
`[!] @[!]	ùab*	#[!]	^	~!	\"A	_IIIú1úP_PrMi-018v,19{432}.02	ø	:	³a=[!]³
`[!] @[!]	ùsummus*	#[!]	^	~!	\summo	_IIIú1úP_PrMi-018v,19{432}.03	ø	:	³summo=[!]³
`[!] @[!]	ùcoelum*	#[!]	^	~!	\coelo	_IIIú1úP_PrMi-018v,19{432}.04	ø	:	³coelo=[!]³
`[!] @[!]	ùegressus*	#[!]	^	~!	\egressus	_IIIú1úP_PrMi-018v,19{432}.05	ø	:	³egressus=[!]³
`[!] @[!]	ùesse*	#[!]	^	~!	\est.(.)	_IIIú1úP_PrMi-018v,19{432}.06	ø	:	³est=[!]³
`von @pr„p	ùvon	#pr„p	^	~von	\Von	_IIIú1úP_PrMi-018v,19{432}.07	ø	:	³v=v³o=o³n=n³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIIú1úP_PrMi-018v,19{432}.08	ø	:	³d=d³e=‰³r=r³
`hoŠhe @f	ùhoŠhe	#f	^DS	~hoŠhe	\h“he	_IIIú1úP_PrMi-018v,19{432}.09	ø	:	³h=h³“=oŠ³h=h³e=e³
`d‰r @art	ùd‰r	#art	^GSm	~d‰s	\d e$	_IIIú1úP_PrMi-018v,19{432}.10	ø	:	³d=d³e=‰³s=s³
`himel @m	ùhimel	#m	^GS	~himel<e>s	\h¡mels	_IIIú1úP_PrMi-018v,19{432}.11	ø	:	³h=h³i=i³m=m³e=e³l=l³=e³s=s³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\wƒs	_IIIú1úP_PrMi-018v,19{432}.12@	ø	:	³w=w³ƒ=a³s=s³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0NSf	~sŒn	\$¡n	_IIIú1úP_PrMi-018v,20{432}.01	ø	:	³s=s³i=Œ³n=n³
`–z-vart @f<u>	ù–z-vart	#f<u>	^NS	~–z-vart	\v\^z#vart.(.)	_IIIú1úP_PrMi-018v,20{432}.02	ø	:	³v\^=–³z=z³=-³v=v³a=a³r=r³t=t³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVK	~w‘r<e>	\W‘\^r|	_IIIú1úP_PrMi-018v,20{432}.03	ø	:	³w=w³‘\^=‘³r=r³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\|er	_IIIú1úP_PrMi-018v,20{432}.04	ø	:	³e=‰³r=r³
`niht @adv	ùniht	#adv	^	~niht	\n¡ht	_IIIú1úP_PrMi-018v,20{432}.05	ø	:	³n=n³i=i³h=h³t=t³
`–z @adv	ù–z/>+ge-var(e)n	#adv	^	~–z	\v\^z*1	_IIIú1úP_PrMi-018v,20{432}.06	ø	:	³v\^=–³z=z³
`ge-var(e)n @stv6	ùge-var(e)n/–z>+	#stv6 pV	^-	~ge-var<e>n	\gevƒrn *2	_IIIú1úP_PrMi-018v,20{432}.07	ø	:	³g=g³e=e³=-³v=v³ƒ=a³r=r³=e³n=n³
`von @pr„p	ùvon	#pr„p	^	~von	\v“n	_IIIú1úP_PrMi-018v,20{432}.08	ø	:	³v=v³“=o³n=n³
`himel @m	ùhimel	#m	^DS	~himel(e)	\h¡mele.,,	_IIIú1úP_PrMi-018v,20{432}.09	ø	:	³h=h³i=i³m=m³e=e³l=l³e=e³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$“|	_IIIú1úP_PrMi-018v,20{432}.10	ø	:	³s=s³“=“³
`ne @partikel	ùne	#partikel	^	~ne	\|ne	_IIIú1úP_PrMi-018v,20{432}.11	ø	:	³n=n³e=e³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVK	~w‘re	\wˆre	_IIIú1úP_PrMi-018v,20{432}.12	ø	:	³w=w³ˆ=‘³r=r³e=e³
`‰r @pron	ù‰r	#pron	^DSm	~im	\¡m	_IIIú1úP_PrMi-018v,20{432}.13@	ø	:	³i=i³m=m³
`dise @pron	ùdise	#pron	^NSn	~dizz	\diz	_IIIú1úP_PrMi-018v,21{432}.01	ø	:	³d=d³i=i³z=zz³
`wŒb @n	ùwŒb	#n	^NS	~wŒb	\w¡p	_IIIú1úP_PrMi-018v,21{432}.02	ø	:	³w=w³i=Œ³p=b³
`niht @adv	ùniht	#adv	^	~niht	\n¡ht	_IIIú1úP_PrMi-018v,21{432}.03	ø	:	³n=n³i=i³h=h³t=t³
`wider-var(e)n @stv6	ùwider-var(e)n	#stv6 pV	^-	~wider-var(e)n	\w¡der#vƒren .(.)"	_IIIú1úP_PrMi-018v,21{432}.04	ø	:	³w=w³i=i³d=d³e=e³r=r³=-³v=v³ƒ=a³r=r³e=e³n=n³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\Er	_IIIú1úP_PrMi-018v,21{432}.05	ø	:	³e=‰³r=r³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\k“m	_IIIú1úP_PrMi-018v,21{432}.06	ø	:	³k=k³“=o³m=m³
`in @pr„p	ùin	#pr„p	^	~in	\¡n|	_IIIú1úP_PrMi-018v,21{432}.07	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\|d ¡e	_IIIú1úP_PrMi-018v,21{432}.08	ø	:	³d=d³ie=iŠ³
`gŠgene @f	ùgŠgene	#f	^AS	~gŠgene	\gˆgene	_IIIú1úP_PrMi-018v,21{432}.09	ø	:	³g=g³ˆ=Š³g=g³e=e³n=n³e=e³
`[!] @[!]	ùTyrus*	#ON	^GS	~TyrŒ	\Ty\.ri	_IIIú1úP_PrMi-018v,21{432}.10	ø	:	*³t=t³y\.=y³r=r³i=Œ³
`[!] @[!]	ùet*	#[!]	^	~!	\et	_IIIú1úP_PrMi-018v,21{432}.11	ø	:	³et=[!]³
`[!] @[!]	ùSidon*	#ON	^GS	~Sidonis	\Sy\.donis(.)	_IIIú1úP_PrMi-018v,21{432}.12@	ø	:	*³s=s³y\.=i³d=d³o=o³n=n³i=i³s=s³
`[!] @[!]	ùTyrus*	#ON	^NS	~Tyrus	\Ty\.rus,,	_IIIú1úP_PrMi-018v,22{432}.01	ø	:	*³t=t³y\.=y³r=r³u=u³s=s³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_IIIú1úP_PrMi-018v,22{432}.02	ø	:	³d=d³a=a³z=zz³
`be-diuten @swv	ùbe-diuten	#swv	^3SGI	~be-diutet	\bedŒvtet	_IIIú1úP_PrMi-018v,22{432}.03	ø	:	³b=b³e=e³=-³d=d³Œv=iu³t=t³e=e³t=t³
`[!] @[!]	ùvenenatio*	#[!]	^	~!	\venenatio.,	_IIIú1úP_PrMi-018v,22{432}.04	ø	:	³venenatio=[!]³
`Šin @art	ùŠin	#art	^0NSn	~Šin	\e¡n	_IIIú1úP_PrMi-018v,22{432}.05	ø	:	³ei=Ši³n=n³
`ver-gift @fn	ùver-gift	#n	^NS	~ver-gift	\v‚rgŒft.(.)	_IIIú1úP_PrMi-018v,22{432}.06	ø	:	³v=v³‚=e³r=r³=-³g=g³Œ=i³f=f³t=t³
`mŒn @pron_poss	ùmŒn	#pron_poss	^NPm"	~mŒne	\M¡n e	_IIIú1úP_PrMi-018v,22{432}.07	ø	:	³m=m³i=Œ³n=n³e=e³
`[!] @[!]	ùcarissimus*	#[!]	^NPm	~carissimi	\k(arissi)mi.,,	_IIIú1úP_PrMi-018v,22{432}.08	ø	:	³k=c³a=a³r=r³i=i³ss=ss³i=i³m=m³i=i³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IIIú1úP_PrMi-018v,22{432}.09	ø	:	³d=d³e=‰³r=r³
`slange @mf	ùslange	#m	^NS	~slange	\$lan=ge.,,	_IIIú1úP_PrMi-018v,22{432}.10@	ø	:	³s=s³l=l³a=a³n=n³g=g³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm+	~d‰r	\d er	_IIIú1úP_PrMi-018v,23{432}.01	ø	:	³d=d³e=‰³r=r³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_IIIú1úP_PrMi-018v,23{432}.02	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIIú1úP_PrMi-018v,23{432}.03	ø	:	³d=d³a=a³z=zz³
`[!] @[!]	ùparadisum*	#n	^AS	~!	\parady\.$u\-	_IIIú1úP_PrMi-018v,23{432}.04	ø	:	³parady\.su\-=[!]³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\k“m.,,	_IIIú1úP_PrMi-018v,23{432}.05	ø	:	³k=k³“=o³m=m³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IIIú1úP_PrMi-018v,23{432}.06	ø	:	³d=d³e=‰³r=r³
`haben @swv-a	ùhaben	#swv-a	^3SV	~h‘te	\hˆte	_IIIú1úP_PrMi-018v,23{432}.07	ø	:	³h=h³ˆ=‘³t=t³e=e³
`ver-g‰ben @stv5	ùver-g‰ben	#stv5 pV	^-	~ver-g‰ben	\vergˆben 	_IIIú1úP_PrMi-018v,23{432}.08	ø	:	³v=v³e=e³r=r³=-³g=g³ˆ=‰³b=b³e=e³n=n³
`all @pron	ùall	#pron	^DSn	~allem	\all em	_IIIú1úP_PrMi-018v,23{432}.09	ø	:	³a=a³ll=ll³e=e³m=m³
`mŠn(ni)sch-lich @adj	ùmŠn(ni)sch-lich	#adj	^DSnw	~mŠn(ni)sch-lŒchen	\menn¡$(=)l¡ch e\-	_IIIú1úP_PrMi-018v,23{432}.10@	ø	:	³m=m³e=Š³nn=nn³i=i³s=sch³=-³l=l³i=Œ³ch=ch³e=e³\-=n³
`knne @n	ùknne	#n	^DS	~knne	\kv\^nne.	_IIIú1úP_PrMi-018v,24{432}.01	ø	:	³k=k³v\^=³nn=nn³e=e³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú1úP_PrMi-018v,24{432}.02	ø	:	³v=u³n\-=nte³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\wƒs	_IIIú1úP_PrMi-018v,24{432}.03	ø	:	³w=w³ƒ=a³s=s³
`dƒr @adv	ùdƒr/+von(e)	#adv	^	~dƒ	\da	_IIIú1úP_PrMi-018v,24{432}.04	ø	:	³d=d³a=ƒ³
`von(e) @adv	ùvon(e)/dƒr+	#adv	^	~von	\v“n	_IIIú1úP_PrMi-018v,24{432}.05	ø	:	³v=v³“=o³n=n³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú1úP_PrMi-018v,24{432}.06	ø	:	³s=s³o=“³
`siŠch @adj	ùsiŠch	#adj	^-	~siŠch	\$Œech 	_IIIú1úP_PrMi-018v,24{432}.07	ø	:	³s=s³Œe=iŠ³ch=ch³
`w‰rden @stv3b	ùw‰rden	#stv3b pV	^-	~worden	\w“rden .,,	_IIIú1úP_PrMi-018v,24{432}.08	ø	:	³w=w³“=o³r=r³d=d³e=e³n=n³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IIIú1úP_PrMi-018v,24{432}.09	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IIIú1úP_PrMi-018v,24{432}.10	ø	:	³e=‰³r=r³
`mit @pr„p	ùmit	#pr„p	^	~mit	\m¡t	_IIIú1úP_PrMi-018v,24{432}.11	ø	:	³m=m³i=i³t=t³
`niht @n	ùniht	#n	^DS	~nihte	\n¡hte	_IIIú1úP_PrMi-018v,24{432}.12@	ø	:	³n=n³i=i³h=h³t=t³e=e³
`wider(e) @adv	ùwider(e)/>+komen	#adv	^	~wider<e>	\w¡der*1	_IIIú1úP_PrMi-018v,25{432}.01	ø	:	³w=w³i=i³d=d³e=e³r=r³=e³
`komen @stv4	ùkomen/wider(e)>+	#stv4 i	^-	~komen	\k“men*2	_IIIú1úP_PrMi-018v,25{432}.02	ø	:	³k=k³“=o³m=m³e=e³n=n³
`mgen @anv	ùmgen	#anv	^3SV	~mohte	\m“hte.(.)	_IIIú1úP_PrMi-018v,25{432}.03	ø	:	³m=m³“=o³h=h³t=t³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\Er	_IIIú1úP_PrMi-018v,25{432}.04	ø	:	³e=‰³r=r³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\k“m	_IIIú1úP_PrMi-018v,25{432}.05	ø	:	³k=k³“=o³m=m³
`ouch @adv/konj	ùouch	#adv	^	~ouch	\ovch	_IIIú1úP_PrMi-018v,25{432}.06	ø	:	³ov=ou³ch=ch³
`ze @pr„p	ùze	#pr„p	^	~ze	\ze	_IIIú1úP_PrMi-018v,25{432}.07	ø	:	³z=z³e=e³
`Sidonie @ON	ùSidonie	#ON	^DS	~Sidonie	\Sy\.don¡e.(.)	_IIIú1úP_PrMi-018v,25{432}.08	ø	:	*³s=s³y\.=i³d=d³o=o³n=n³i=i³e=e³
`[!] @[!]	ùSidon*	#ON	^NS	~Sidon	\Sy\.don,,	_IIIú1úP_PrMi-018v,25{432}.09@	ø	:	*³s=s³y\.=i³d=d³o=o³n=n³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_IIIú1úP_PrMi-018v,26{432}.01	ø	:	³d=d³a=a³z=zz³
`be-zŠichenen @swv	ùbe-zŠichenen	#swv	^3SGI	~be-zŠichen<e>t	\bezeŒchent	_IIIú1úP_PrMi-018v,26{432}.02	ø	:	³b=b³e=e³=-³z=z³eŒ=Ši³ch=ch³e=e³n=n³=e³t=t³
`[!] @[!]	ùangustia*	#[!]	^	~!	\angustia,	_IIIú1úP_PrMi-018v,26{432}.03	ø	:	³angustia=[!]³
`Šin @art	ùŠin	#art	^0NSmf	~Šin	\e¡n	_IIIú1úP_PrMi-018v,26{432}.04	ø	:	³ei=Ši³n=n³
`angest @mf<(u)>	ùangest	#mf<(u)>	^NS	~angest	\ange$t.(.)	_IIIú1úP_PrMi-018v,26{432}.05	ø	:	³a=a³n=n³g=g³e=e³s=s³t=t³
`in @pr„p	ùin	#pr„p	^	~in	\In	_IIIú1úP_PrMi-018v,26{432}.06	ø	:	³i=i³n=n³
`d‰r @pron	ùd‰r	#pron	^ASf	~diŠ	\d ie	_IIIú1úP_PrMi-018v,26{432}.07	ø	:	³d=d³ie=iŠ³
`angest @mf<(u)>	ùangest	#f<(u)>	^AS	~angest	\ange$t	_IIIú1úP_PrMi-018v,26{432}.08@	ø	:	³a=a³n=n³g=g³e=e³s=s³t=t³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú1úP_PrMi-019r,01{432}.01	ø	:	³v=u³n\-=nte³
`ze @pr„p	ùze	#pr„p	^	~z<e>	\z|	_IIIú1úP_PrMi-019r,01{432}.02	ø	:	³z=z³=e³
`d‰r @art	ùd‰r	#art	^DSf	~<d>‰r	\|er	_IIIú1úP_PrMi-019r,01{432}.03	ø	:/\[!]	³=d³e=‰³r=r³
`ver-gift @fn	ùver-gift	#f	^DS	~ver-gift	\verg¡ft	_IIIú1úP_PrMi-019r,01{432}.04	ø	:	³v=v³e=e³r=r³=-³g=g³i=i³f=f³t=t³
`dise @pron	ùdise	#pron	^GSf	~dirre	\d¡rre	_IIIú1úP_PrMi-019r,01{432}.05	ø	:	³d=d³i=i³rr=rr³e=e³
`w‰r(e)lt @f	ùw‰r(e)lt	#f	^GS	~w‰r<e>lte	\werlte	_IIIú1úP_PrMi-019r,01{432}.06	ø	:	³w=w³e=‰³r=r³=e³l=l³t=t³e=e³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\k“m	_IIIú1úP_PrMi-019r,01{432}.07	ø	:	³k=k³“=o³m=m³
