`all-Šin(e) @adj	ùall-Šin(e)	#adj	^DSn=	~all-Šineme	\all[ei]n e= me	_IIú4úV_ArnM-007{130v,09}.05	ø	:	³a=a³ll=ll³=-³[ei]=Ši³n=n³e=e³m=m³e=e³
`ge-z‰men @stv4	ùge-z‰men	#stv4	^3SVI	~ge-zam	\gezam.(.)	_IIú4úV_ArnM-007{130v,10}.06@	ø	:	³g=g³e=e³=-³z=z³a=a³m=m³
`von @pr„p	ùvon	#pr„p	^	~van	\*(V*)an	_IIú4úV_ArnM-008{130v,10}.01	ø	:	³v=v³a=a³n=n³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIú4úV_ArnM-008{130v,10}.02	ø	:	³d=d³e=‰³r=r³
`sunne @mf	ùsunne	#f	^DS	~sunnen	\$unnen	_IIú4úV_ArnM-008{130v,10}.03	ø	:	³s=s³u=u³nn=nn³e=e³n=n³
`gƒn @anv	ùgƒn	#anv	^3SGI	~gŠit	\geit	_IIú4úV_ArnM-008{130v,10}.04	ø	:	³g=g³ei=Ši³t=t³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\<d> az	_IIú4úV_ArnM-008{130v,10}.05	ø	:	³d=d³a=a³z=zz³
`tage-liŠht @n	ùtage-liŠht	#n	^NS	~tage-liŠ<h>t	\dage#liet.,,	_IIú4úV_ArnM-008{130v,11}.06@	ø	:	³d=t³a=a³g=g³e=e³=-³l=l³ie=iŠ³=h³t=t³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i|	_IIú4úV_ArnM-009{130v,11}.01	ø	:	³s=s³i=i³
`ne @partikel	ùne	#partikel	^	~ne	\|ne	_IIú4úV_ArnM-009{130v,11}.02	ø	:	³n=n³e=e³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SGI	~wirdet	\wirdet	_IIú4úV_ArnM-009{130v,11}.03	ø	:	³w=w³i=i³r=r³d=d³e=e³t=t³
`umbe @pr„p	ùumbe	#pr„p	^	~umbe	\umbe	_IIú4úV_ArnM-009{130v,11}.04	ø	:	³u=u³m=m³b=b³e=e³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az	_IIú4úV_ArnM-009{130v,11}.05	ø	:	³d=d³a=a³z=zz³
`d‰r @pron	ùd‰r	#pron	^IS	~diu	\d u	_IIú4úV_ArnM-009{130v,11}.06	ø	:/ù[s. PWG õ387]	³d=d³u=iu³
`tunkel @adj	ùtunkel	#adj comp	^-	~tunkel(e)r(e)	\dunkeler e 	_IIú4úV_ArnM-009{130v,12}.07	ø	:/^[!]	³d=t³u=u³n=n³k=k³e=e³l=l³e=e³r=r³e=e³
`niht @adv	ùniht	#adv	^	~niŠt	\niet.,,	_IIú4úV_ArnM-009{130v,12}.08@	ø	:	³n=n³ie=iŠ³t=t³
`noh @adv/konj	ùnoh	#konj	^	~noh	\nog	_IIú4úV_ArnM-010{130v,12}.01	ø	:	³n=n³o=o³g=h³
`be-w‰llen @stv3b	ùbe-w‰llen	#stv3b pV	^-	~be-wollen	\bewollen 	_IIú4úV_ArnM-010{130v,12}.02	ø	:	³b=b³e=e³=-³w=w³o=o³ll=ll³e=e³n=n³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SVI	~ward	\ward	_IIú4úV_ArnM-010{130v,12}.03	ø	:	³w=w³a=a³r=r³d=d³
`dŒn @pron_poss	ùdŒn	#pron_poss	^0NSm	~dŒn	\din	_IIú4úV_ArnM-010{130v,13}.04	ø	:	³d=d³i=Œ³n=n³
`maged-lich @adj	ùmaged-lich	#adj	^NSm	~maged-lŒcher	\megedlich er	_IIú4úV_ArnM-010{130v,13}.05	ø	:	³m=m³e=a³g=g³e=e³d=d³=-³l=l³i=Œ³ch=ch³e=e³r=r³
`lŒb @mn	ùlŒb	#m	^NS	~lŒb	\lif.,,	_IIú4úV_ArnM-010{130v,13}.06@	ø	:	³l=l³i=Œ³f=b³
`all-Šin(e) @adv/konj	ùall-Šin(e)	#konj	^	~all-Šin	\allein	_IIú4úV_ArnM-011{130v,13}.01	ø	:	³a=a³ll=ll³=-³ei=Ši³n=n³
`ge-b‰r(e)n @stv4	ùge-b‰r(e)n	#stv4	^2SVI	~ge-b‘re	\gebere	_IIú4úV_ArnM-011{130v,13}.02	ø	:	³g=g³e=e³=-³b=b³e=‘³r=r³e=e³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIú4úV_ArnM-011{130v,13}.03	ø	:	³d=d³u=–³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-011{130v,14}.04	ø	:	³d=d³a=a³z=zz³
`kind @n	ùkind	#n	^AS	~kind	\kint,,	_IIú4úV_ArnM-011{130v,14}.05	ø	:	³k=k³i=i³n=n³t=d³
`hŠilig @adj	ùhŠilig	#adj	^NSn"	~hŠiligezz	\heilig ez	_IIú4úV_ArnM-011{130v,14}.06	ø	:	³h=h³ei=Ši³l=l³i=i³g=g³e=e³z=zz³
`wŒb @n	ùwŒb	#n	^NS	~wŒb	\wif.(.)	_IIú4úV_ArnM-011{130v,14}.07@	ø	:	³w=w³i=Œ³f=b³
`sint @adv/konj	ùsint	#konj	^	~sint	\*(S*)int	_IIú4úV_ArnM-012{130v,14}.01	ø	:	³s=s³i=i³n=n³t=t³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIú4úV_ArnM-012{130v,14}.02	ø	:	³d=d³u=–³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-012{130v,14}.03	ø	:	³d=d³a=a³z=zz³
`kind @n	ùkind	#n	^AS	~kind	\kint	_IIú4úV_ArnM-012{130v,15}.04	ø	:	³k=k³i=i³n=n³t=d³
`ge-b‰r(e)n @stv4	ùge-b‰r(e)n	#stv4	^2SVI	~ge-b‘re	\gebere.,,	_IIú4úV_ArnM-012{130v,15}.05@	ø	:	³g=g³e=e³=-³b=b³e=‘³r=r³e=e³
`mit-alle @adv	ùmit-alle	#adv	^	~bitalle	\bit#alle	_IIú4úV_ArnM-013{130v,15}.01	ø	:	³b=b³i=i³t=t³a=a³ll=ll³e=e³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIú4úV_ArnM-013{130v,15}.02	ø	:	³d=d³u=–³
`w‰sen @stv5	ùw‰sen	#stv5	^2SVI	~w‘re	\were	_IIú4úV_ArnM-013{130v,15}.03@	ø	:	³w=w³e=‘³r=r³e=e³
`l–ter @adj	ùl–ter	#adj	^-	~l–ter	\luter 	_IIú4úV_ArnM-014{130v,15}.01	ø	:	³l=l³u=–³t=t³e=e³r=r³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú4úV_ArnM-014{130v,15}.02	ø	:	³u=u³n=n³d=t³e=e³
`rŠin(e) @adj	ùrŠin(e)	#adj	^-	~rŠine	\rein e .	_IIú4úV_ArnM-014{130v,16}.03@	ø	:	³r=r³ei=Ši³n=n³e=e³
`von @pr„p	ùvon	#pr„p	^	~van	\uan	_IIú4úV_ArnM-015{130v,16}.01	ø	:	³u=v³a=a³n=n³
`mann @m	ùmann	#m	^GS	~mannes	\manne$	_IIú4úV_ArnM-015{130v,16}.02	ø	:	³m=m³a=a³nn=nn³e=e³s=s³
`ge-mŠin(e) @f	ùge-mŠin(e)	#f	^DS	~ge-mŠine	\gemeine(.)	_IIú4úV_ArnM-015{130v,16}.03@	ø	:	³g=g³e=e³=-³m=m³ei=Ši³n=n³e=e³
`sw‰r @pron	ùsw‰r	#pron	^ASm	~sw‰nen	\$w enen	_IIú4úV_ArnM-016{130v,16}.01	ø	:	³s=s³w=w³e=‰³n=n³e=e³n=n³
`s“ @partikel	ùs“	#partikel	^	~s“	\$o	_IIú4úV_ArnM-016{130v,16}.02	ø	:	³s=s³o=“³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_IIú4úV_ArnM-016{130v,17}.03	ø	:	³d=d³a=a³z=zz³
`dunken @swv-a	ùdunken	#swv-a	^3SGI	~dunket	\dunket	_IIú4úV_ArnM-016{130v,17}.04	ø	:	³d=d³u=u³n=n³k=k³e=e³t=t³
`un-mge-lich @adj	ùun-mge-lich	#adj	^-	~un-mge-lich	\unmu\ogelich ,,	_IIú4úV_ArnM-016{130v,17}.05@	ø	:	³u=u³n=n³=-³m=m³u\o=³g=g³e=e³=-³l=l³i=i³ch=ch³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IIú4úV_ArnM-017{130v,17}.01	ø	:	³d=d³e=‰³r=r³
`mŠrken @swv	ùmŠrken	#swv	^3SGK	~mŠrke	\merke	_IIú4úV_ArnM-017{130v,17}.02	ø	:	³m=m³e=Š³r=r³k=k³e=e³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-017{130v,18}.03	ø	:	³d=d³a=a³z=zz³
`glas @n	ùglas	#n	^AS	~glas	\gla$,,	_IIú4úV_ArnM-017{130v,18}.04	ø	:	³g=g³l=l³a=a³s=s³
`d‰r @pron	ùd‰r	#pron	^NSn+	~dazz	\d az	_IIú4úV_ArnM-017{130v,18}.05	ø	:	³d=d³a=a³z=zz³
`d– @pron	ùd–	#pron	^DS	~dir	\dir	_IIú4úV_ArnM-017{130v,18}.06	ø	:	³d=d³i=i³r=r³
`sŒn @anv	ùsŒn	#anv	^3SGI	~is	\i$|	_IIú4úV_ArnM-017{130v,18}.07	ø	:	³i=i³s=s³
`ge-lŒch @adj	ùge-lŒch	#adj	^-	~ge-lŒch	\|gelig (:)	_IIú4úV_ArnM-017{130v,18}.08@	ø	:	³g=g³e=e³=-³l=l³i=Œ³g=ch³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_IIú4úV_ArnM-018{130v,18}.01	ø	:	³d=d³a=a³z=zz³
`sunne(n)-liŠht @n	ùsunne(n)-liŠht	#n	^NS	~sunnen-liŠ<h>t	\$unnen(=)liet	_IIú4úV_ArnM-018{130v,18}.02	ø	:	³s=s³u=u³nn=nn³e=e³n=n³=-³l=l³ie=iŠ³=h³t=t³
`schŒnen @stv1a	ùschŒnen	#stv1a	^3SGI	~schŒnet	\$chinet	_IIú4úV_ArnM-018{130v,19}.03	ø	:	³sch=sch³i=Œ³n=n³e=e³t=t³
`durh @pr„p	ùdurh	#pr„p	^	~durh	\durg	_IIú4úV_ArnM-018{130v,19}.04	ø	:	³d=d³u=u³r=r³g=h³
`mitten(e) @adv	ùmitten(e)	#adv	^	~mitten<e>	\mitden	_IIú4úV_ArnM-018{130v,19}.05	ø	:/E[mitden: {mittlen} Maurer]	³m=m³i=i³td=tt³e=e³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-018{130v,19}.06	ø	:	³d=d³a=a³z=zz³
`glas @n	ùglas	#n	^AS	~glas	\gla$.,,	_IIú4úV_ArnM-018{130v,19}.07@	ø	:	³g=g³l=l³a=a³s=s³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\iz	_IIú4úV_ArnM-019{130v,19}.01	ø	:	³i=i³z=zz³
`sŒn @anv	ùsŒn	#anv	^3SGI	~is	\i$	_IIú4úV_ArnM-019{130v,20}.02	ø	:	³i=i³s=s³
`alang @adj	ùalang	#adj	^-	~alang	\alinc 	_IIú4úV_ArnM-019{130v,20}.03	ø	:	³a=a³l=l³i=a³n=n³c=g³
`unte @konj	ùunte	#konj	^	~unte	\unde	_IIú4úV_ArnM-019{130v,20}.04	ø	:	³u=u³n=n³d=t³e=e³
`l–ter @adj	ùl–ter	#adj	^-	~l–ter	\luter 	_IIú4úV_ArnM-019{130v,20}.05	ø	:	³l=l³u=–³t=t³e=e³r=r³
`sint @adv/konj	ùsint	#adv	^	~sint	\$int,,	_IIú4úV_ArnM-019{130v,20}.06	ø	:	³s=s³i=i³n=n³t=t³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-s	\al$|	_IIú4úV_ArnM-019{130v,20}.07	ø	:	³a=a³l=ll³=-³s=s³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\|iz	_IIú4úV_ArnM-019{130v,20}.08	ø	:	³i=i³z=zz³
`ˆr @pr„p	ùˆr	#pr„p	^	~ˆ<r>	\e|	_IIú4úV_ArnM-019{130v,20}.09	ø	:	³e=ˆ³=r³
`d‰r @pron	ùd‰r	#pron	^GSn	~d‰s	\|d e$	_IIú4úV_ArnM-019{130v,20}.10	ø	:	³d=d³e=‰³s=s³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\wa$.(.)	_IIú4úV_ArnM-019{130v,20}.11@	ø	:	³w=w³a=a³s=s³
`durh @pr„p	ùdurh	#pr„p	^	~durh	\durg	_IIú4úV_ArnM-020{130v,21}.01	ø	:	³d=d³u=u³r=r³g=h³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-020{130v,21}.02	ø	:	³d=d³a=a³z=zz³
`alang @adj	ùalang	#adj	^ASnw	~alange	\aling e	_IIú4úV_ArnM-020{130v,21}.03	ø	:	³a=a³l=l³i=a³n=n³g=g³e=e³
`glas @n	ùglas	#n	^AS	~glas	\gla$	_IIú4úV_ArnM-020{130v,21}.04	ø	:	³g=g³l=l³a=a³s=s³
`gƒn @anv	ùgƒn	#anv	^3SGI	~gŠit	\geit	_IIú4úV_ArnM-020{130v,21}.05	ø	:	³g=g³ei=Ši³t=t³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\iz	_IIú4úV_ArnM-020{130v,21}.06	ø	:	³i=i³z=zz³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIú4úV_ArnM-020{130v,21}.07	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-020{130v,21}.08	ø	:	³d=d³a=a³z=zz³
`h–s @n	ùh–s	#n	^AS	~h–s	\hu$.,,	_IIú4úV_ArnM-020{130v,22}.09@	ø	:	³h=h³u=–³s=s³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIú4úV_ArnM-021{130v,22}.01	ø	:	³d=d³a=a³z=zz³
`vinsternisse @fn	ùvinsternisse	#n	^AS	~vinesternisse	\uine$terni$$e	_IIú4úV_ArnM-021{130v,22}.02	ø	:	³u=v³i=i³n=n³e=e³s=s³t=t³e=e³r=r³n=n³i=i³ss=ss³e=e³
`ver-trŒben @stv1a	ùver-trŒben	#stv1a	^3SGI	~ver-trŒbet	\uer#driuet	_IIú4úV_ArnM-021{130v,22}.03	ø	:	³u=v³e=e³r=r³=-³d=t³r=r³i=Œ³u=b³e=e³t=t³
`‰r @pron	ù‰r	#pron	^NSn	~izz	\iz	_IIú4úV_ArnM-021{130v,22}.04	ø	:	³i=i³z=zz³
`dƒr @adv	ùdƒr	#adv	^	~dƒ<r>	\daz	_IIú4úV_ArnM-021{130v,22}.05	ø	:/ù[!]	³d=d³a=ƒ³=r³z=³
`–z @adv	ù–z	#adv	^	~–z	\uz.(.)	_IIú4úV_ArnM-021{130v,23}.06@	ø	:	³u=–³z=z³
`d– @pron	ùd–	#pron	^NS	~d–	\*(D*)u	_IIú4úV_ArnM-022{130v,23}.01	ø	:	³d=d³u=–³
`sŒn @anv	ùsŒn	#anv	^2SGI	~bis	\bi$	_IIú4úV_ArnM-022{130v,23}.02	ø	:	³b=b³i=i³s=s³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_IIú4úV_ArnM-022{130v,23}.03	ø	:	³d=d³a=a³z=zz³
`alang @adj	ùalang	#adj	^NSnw	~alange	\aling e	_IIú4úV_ArnM-022{130v,23}.04	ø	:	³a=a³l=l³i=a³n=n³g=g³e=e³
`glas @n	ùglas	#n	^NS	~glas	\gla$,,	_IIú4úV_ArnM-022{130v,23}.05	ø	:	³g=g³l=l³a=a³s=s³
`dƒr @adv	ùdƒr	#adv	^	~dƒ	\da	_IIú4úV_ArnM-022{130v,23}.06	ø	:	³d=d³a=ƒ³
`dƒr @adv	ùdƒr	#adv	^	~dƒr	\der	_IIú4úV_ArnM-022{130v,23}.07	ø	:	³d=d³e=ƒ³r=r³
`durh @adv	ùdurh	#adv	^	~durh	\durg	_IIú4úV_ArnM-022{131r,01}.08	ø	:	³d=d³u=u³r=r³g=h³
`komen @stv4	ùkomen	#stv4	^3SVI	~quam	\qu\-a.	_IIú4úV_ArnM-022{131r,01}.09@	ø	:	³qu=qu³\-a=am³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_IIú4úV_ArnM-023{131r,01}.01	ø	:	³d=d³a=a³z=zz³
`liŠht @n	ùliŠht	#n	^NS	~liŠ<h>t	\liet,,	_IIú4úV_ArnM-023{131r,01}.02	ø	:	³l=l³ie=iŠ³=h³t=t³
`d‰r @pron	ùd‰r	#pron	^NSn+	~dazz	\d az	_IIú4úV_ArnM-023{131r,01}.03	ø	:	³d=d³a=a³z=zz³
`vinsternisse @fn	ùvinsternisse	#fn	^AS	~vinsternisse	\uine$terni$$e	_IIú4úV_ArnM-023{131r,01}.04	ø	:	³u=v³i=i³n=n³e=³s=s³t=t³e=e³r=r³n=n³i=i³ss=ss³e=e³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_IIú4úV_ArnM-023{131r,01}.05	ø	:	³d=d³e=‰³r=r³
`w‰r(e)lt @f	ùw‰r(e)lt	#f	^DS	~w‰r<e>lte	\werlde	_IIú4úV_ArnM-023{131r,02}.06	ø	:	³w=w³e=‰³r=r³=e³l=l³d=t³e=e³
`be-n‰men @stv4	ùbe-n‰men	#stv4	^3SVI	~be-nam	\benam.(.)	_IIú4úV_ArnM-023{131r,02}.07@	ø	:	³b=b³e=e³=-³n=n³a=a³m=m³
`von @pr„p	ùvon	#pr„p	^	~van	\u<a>n|	_IIú4úV_ArnM-024{131r,02}.01	ø	:	³u=v³a=a³n=n³
`d– @pron	ùd–	#pron	^DS	~dir	\|dir	_IIú4úV_ArnM-024{131r,02}.02	ø	:	³d=d³i=i³r=r³
`schŒnen @stv1a	ùschŒnen	#stv1a	^3SVI	~schŠin	\$chein	_IIú4úV_ArnM-024{131r,02}.03	ø	:	³sch=sch³ei=Ši³n=n³
