`schŠiden @swv	ùschŠiden	#swv	^2SGB	~schŠide	\$ceide.	_IIIú3úV_TriF-10620{m-1ra,07}.04@	ø	:	³sc=sch³ei=Ši³d=d³e=e³
`dise @pron	ùdise	#pron	^ASm	~disen	\di$ en	_IIIú3úV_TriF-10621{m-1ra,08}.01	ø	:	³d=d³i=i³s=s³e=e³n=n³
`name @m	ùname	#m	^AS	~namen	\namen	_IIIú3úV_TriF-10621{m-1ra,08}.02	ø	:	³n=n³a=a³m=m³e=e³n=n³
`[!] @[!]	ùTantris	#PN	^AS	~Tantris	\tantri$.	_IIIú3úV_TriF-10621{m-1ra,08}.03@	ø	:	*³t=t³a=a³n=n³t=t³r=r³i=i³s=s³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIIú3úV_TriF-10622{m-1ra,09}.01	ø	:	³i=i³n=n³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\ein en	_IIIú3úV_TriF-10622{m-1ra,09}.02	ø	:	³ei=Ši³n=n³e=e³n=n³
`[!] @[!]	ùTan	#PN	^AS	~Tan	\tan	_IIIú3úV_TriF-10622{m-1ra,09}.03	ø	:	*³t=t³a=a³n=n³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú3úV_TriF-10622{m-1ra,09}.04	ø	:	³v=u³n\-=nte³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIIú3úV_TriF-10622{m-1ra,09}.05	ø	:	³i=i³n=n³
`Šin @art	ùŠin	#art	^ASm	~Šinen	\ein en	_IIIú3úV_TriF-10622{m-1ra,09}.06	ø	:	³ei=Ši³n=n³e=e³n=n³
`[!] @[!]	ùTris	#PN	^AS	~Tris	\tri$,,	_IIIú3úV_TriF-10622{m-1ra,09}.07@	ø	:	*³t=t³r=r³i=i³s=s³
`unte @konj	ùunte	#konj	^	~unte	\vn\-	_IIIú3úV_TriF-10623{m-1ra,10}.01	ø	:	³v=u³n\-=nte³
`spr‰chen @stv4	ùspr‰chen	#stv4	^2SGI	~spriche<s>t	\$p%%ichet	_IIIú3úV_TriF-10623{m-1ra,10}.02	ø	:/^[!]	³s=s³p=p³%%=r³i=i³ch=ch³e=e³=s³t=t³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d c	_IIIú3úV_TriF-10623{m-1ra,10}.03	ø	:	³d=d³c=azz³
`[!] @[!]	ùTris	#PN	^AS	~Tris	\tri$	_IIIú3úV_TriF-10623{m-1ra,10}.04	ø	:	*³t=t³r=r³i=i³s=s³
`vr(e) @pr„p	ùvr(e)	#pr„p	^	~vr<e>	\fur	_IIIú3úV_TriF-10623{m-1ra,10}.05	ø	:	³f=v³u=³r=r³=e³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_IIIú3úV_TriF-10623{m-1ra,10}.06	ø	:	³d=d³a=a³z=zz³
`[!] @[!]	ùTan	#PN	^AS	~Tan	\tan.,,	_IIIú3úV_TriF-10623{m-1ra,10}.07@	ø	:	*³t=t³a=a³n=n³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$“	_IIIú3úV_TriF-10624{m-1ra,11}.01	ø	:	³s=s³“=“³
`spr‰chen @stv4	ùspr‰chen	#stv4	^2SGI	~sprichest	\$p%%iche$t|	_IIIú3úV_TriF-10624{m-1ra,11}.02	ø	:	³s=s³p=p³%%=r³i=i³ch=ch³e=e³s=s³t=t³
`d– @pron	ùd–	#pron	^NS	~<d>–	\|v	_IIIú3úV_TriF-10624{m-1ra,11}.03	ø	:	³=d³v=–³
`Tristan @PN	ùTristan	#PN	^AS	~Tristan	\tri$tan.(;)	_IIIú3úV_TriF-10624{m-1ra,11}.04@	ø	:	*³t=t³r=r³i=i³s=s³t=t³a=a³n=n³
`spr‰chen @stv4	ùspr‰chen	#stv4	^2SGB	~sprich	\$p%%ich	_IIIú3úV_TriF-10625{m-1ra,12}.01	ø	:	³s=s³p=p³%%=r³i=i³ch=ch³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d c	_IIIú3úV_TriF-10625{m-1ra,12}.02	ø	:	³d=d³c=azz³
`[!] @[!]	ùTan	#PN	^AS	~Tan	\tan	_IIIú3úV_TriF-10625{m-1ra,12}.03	ø	:	*³t=t³a=a³n=n³
`vr(e) @pr„p	ùvr(e)	#pr„p	^	~vr<e>	\wur	_IIIú3úV_TriF-10625{m-1ra,12}.04	ø	:	³w=v³u=³r=r³=e³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d c	_IIIú3úV_TriF-10625{m-1ra,12}.05	ø	:	³d=d³c=azz³
`[!] @[!]	ùTris	#PN	^AS	~Tris	\tri$.,,	_IIIú3úV_TriF-10625{m-1ra,12}.06@	ø	:	*³t=t³r=r³i=i³s=s³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$“	_IIIú3úV_TriF-10626{m-1ra,13}.01	ø	:	³s=s³“=“³
`spr‰chen @stv4	ùspr‰chen	#stv4	^2SGI	~sprichest	\$p%%iche$t|	_IIIú3úV_TriF-10626{m-1ra,13}.02	ø	:	³s=s³p=p³%%=r³i=i³ch=ch³e=e³s=s³t=t³
`d– @pron	ùd–	#pron	^NS	~<d>–	\|v	_IIIú3úV_TriF-10626{m-1ra,13}.03	ø	:	³=d³v=–³
`[!] @[!]	ùTantris	#PN	^AS	~Tantris	\tantri$.(.)"	_IIIú3úV_TriF-10626{m-1ra,13}.04@	ø	:	*³t=t³a=a³n=n³t=t³r=r³i=i³s=s³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú3úV_TriF-10627{m-1ra,14}.01	ø	:	³d=d³iv=iu³
`muoter @f<(u)>	ùmuoter	#f<(u)>	^NS	~muoter	\mv\oter	_IIIú3úV_TriF-10627{m-1ra,14}.02	ø	:	³m=m³v\o=uo³t=t³e=e³r=r³
`s‰genen @swv	ùs‰genen	#swv	^3SV(I)	~s‰gen(e)te	\$egenete	_IIIú3úV_TriF-10627{m-1ra,14}.03	ø	:	³s=s³e=‰³g=g³e=e³n=n³e=e³t=t³e=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich.(:)	_IIIú3úV_TriF-10627{m-1ra,14}.04@	ø	:	³s=s³i=i³ch=ch³
`got @m	ùgot	#m	^NS	~got	\"got",,	_IIIú3úV_TriF-10628{m-1ra,15}.01	ø	:	³g=g³o=o³t=t³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$p%%ach	_IIIú3úV_TriF-10628{m-1ra,15}.02	ø	:	³s=s³p=p³%%=r³a=a³ch=ch³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i,,	_IIIú3úV_TriF-10628{m-1ra,15}.03	ø	:	³s=s³i=i³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\"d er	_IIIú3úV_TriF-10628{m-1ra,15}.04	ø	:	³d=d³e=‰³r=r³
`ge-s‰genen @swv	ùge-s‰genen	#swv	^3SGK	~ge-s‰gene	\ge$egene	_IIIú3úV_TriF-10628{m-1ra,15}.05	ø	:	³g=g³e=e³=-³s=s³e=‰³g=g³e=e³n=n³e=e³
`ich @pron	ùich	#pron	^AS	~mich	\mich.(!)	_IIIú3úV_TriF-10628{m-1ra,15}.06@	ø	:	³m=m³i=i³ch=ch³
`von(e) @adv	ùvon(e)	#adv	^	~von	\von	_IIIú3úV_TriF-10629{m-1ra,16}.01	ø	:	³v=v³o=o³n=n³
`wannen @adv_int	ùwannen	#adv_int	^	~wannen	\wannen	_IIIú3úV_TriF-10629{m-1ra,16}.02	ø	:	³w=w³a=a³nn=nn³e=e³n=n³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\kon	_IIIú3úV_TriF-10629{m-1ra,16}.03	ø	:/ù[?]/^[?]	³k=k³o=o³n=m³
`d– @pron	ùd–	#pron	^DS	~dir	\dir	_IIIú3úV_TriF-10629{m-1ra,16}.04	ø	:	³d=d³i=i³r=r³
`iŠ @adv	ùiŠ	#adv	^	~iŠ	\ie	_IIIú3úV_TriF-10629{m-1ra,16}.05	ø	:	³ie=iŠ³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_IIIú3úV_TriF-10629{m-1ra,16}.06	ø	:	³d=d³e=‰³r=r³
`sinn @m	ùsinn	#m	^NS	~sinn	\$¡n.(?)"	_IIIú3úV_TriF-10629{m-1ra,16}.07@	ø	:	³s=s³i=i³n=nn³
`n– @adv/konj	ùn–	#konj	^	~n–	\nv	_IIIú3úV_TriF-10630{m-1ra,17}.01	ø	:	³n=n³v=–³
`‰r @pron	ù‰r	#pron	^NPf	~si	\$i	_IIIú3úV_TriF-10630{m-1ra,17}.02	ø	:	³s=s³i=i³
`drŒ @num	ùdrŒ	#num	^NPf%&	~drŒ	\dri	_IIIú3úV_TriF-10630{m-1ra,17}.03	ø	:	³d=d³r=r³i=Œ³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú3úV_TriF-10630{m-1ra,17}.04	ø	:	³v=v³o=o³n=n³
`‰r @pron	ù‰r	#pron	^DSm	~im	\¡m	_IIIú3úV_TriF-10630{m-1ra,17}.05	ø	:	³i=i³m=m³
`unter @pr„p	ùunter	#pr„p	^	~unter	\vnder	_IIIú3úV_TriF-10630{m-1ra,17}.06	ø	:	³v=u³n=n³d=t³e=e³r=r³
`‰r @pron	ù‰r	#pron	^DP©	~in	\in.	_IIIú3úV_TriF-10630{m-1ra,17}.07@	ø	:	³i=i³n=n³
`ge-rŠden @swv	ùge-rŠden	#swv	^3PV(I)	~ge-rŠdeten	\geredeten	_IIIú3úV_TriF-10631{m-1ra,18}.01	ø	:	³g=g³e=e³=-³r=r³e=Š³d=d³e=e³t=t³e=e³n=n³
`manig @pron	ùmanig	#pron	^GP	~man<i>ger	\meng er	_IIIú3úV_TriF-10631{m-1ra,18}.02	ø	:	³m=m³e=a³n=n³=i³g=g³e=e³r=r³
`hant @f<(u)>	ùhant	#f<(u)>	^GP	~hante	\hande.,,	_IIIú3úV_TriF-10631{m-1ra,18}.03@	ø	:	³h=h³a=a³n=n³d=t³e=e³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\d iv	_IIIú3úV_TriF-10632{m-1ra,19}.01	ø	:	³d=d³iv=iu³
`kni(n)ginne @f	ùkni(n)ginne	#f	^NS	~kni<n>gŒn	\kunegin,,	_IIIú3úV_TriF-10632{m-1ra,19}.02	ø	:	³k=k³u=³n=n³e=i³=n³g=g³i=Œ³n=n³
`d‰r @pron	ùd‰r	#pron	^NSf	~diu	\d iv	_IIIú3úV_TriF-10632{m-1ra,19}.03	ø	:	³d=d³iv=iu³
`sŠnten @swv	ùsŠnten	#swv	^3SV(I)	~santte	\$ande	_IIIú3úV_TriF-10632{m-1ra,19}.04@	ø	:	³s=s³a=a³n=n³d=tt³e=e³
`nƒh @pr„p	ùnƒh	#pr„p	^	~nƒh	\Nach	_IIIú3úV_TriF-10633{m-1ra,20}.01	ø	:	³n=n³a=ƒ³ch=h³
`d‰r @art	ùd‰r	#art	^DSm	~d‰m	\d em	_IIIú3úV_TriF-10633{m-1ra,20}.02	ø	:	³d=d³e=‰³m=m³
`kni(n)g @m	ùkni(n)g	#m	^DS	~kni<n>ge	\kunege(;)	_IIIú3úV_TriF-10633{m-1ra,20}.03	ø	:	³k=k³u=³n=n³e=i³=n³g=g³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IIIú3úV_TriF-10633{m-1ra,21}.04	ø	:	³d=d³e=‰³r=r³
`komen @stv4	ùkomen	#stv4	^3SVI	~kom	\kom	_IIIú3úV_TriF-10633{m-1ra,21}.05	ø	:	³k=k³o=o³m=m³
`dar(e) @adv/konj	ùdar(e)	#adv	^	~dar<e>	\dar.(.)	_IIIú3úV_TriF-10633{m-1ra,21}.06@	ø	:	³d=d³a=a³r=r³=e³
`s‰hen @stv5	ùs‰hen	#stv5	^2PGB	~s‰het	\"Sehet,,	_IIIú3úV_TriF-10634{m-1ra,22}.01	ø	:	³s=s³e=‰³h=h³e=e³t=t³
`hˆrre @m	ùhˆrre	#m	^NS	~hˆrre	\herre",,	_IIIú3úV_TriF-10634{m-1ra,22}.02	ø	:	³h=h³e=ˆ³rr=rr³e=e³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3PVI	~sprƒchent	\$p<%%a>chent	_IIIú3úV_TriF-10634{m-1ra,22}.03	ø	:	³s=s³p=p³%%=r³a=ƒ³ch=ch³e=e³n=n³t=t³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\$i,,	_IIIú3úV_TriF-10634{m-1ra,22}.04	ø	:	³s=s³i=i³
`n‰men @stv4	ùn‰men	#stv4	^2PGB	~n‰met	\"nemet	_IIIú3úV_TriF-10634{m-1ra,22}.05	ø	:	³n=n³e=‰³m=m³e=e³t=t³
`war(e) @f	ùwar(e)	#f	^AS	~war<e>	\war.,,	_IIIú3úV_TriF-10634{m-1ra,22}.06@	ø	:	³w=w³a=a³r=r³=e³
`ir @pron	ùir	#pron	^NP	~ir	\ir	_IIIú3úV_TriF-10635{m-1ra,23}.01	ø	:	³i=i³r=r³
`sol(e)n @anv	ùsol(e)n	#anv	^2PG	~sul(e)nt	\$ulent	_IIIú3úV_TriF-10635{m-1ra,23}.02	ø	:	³s=s³u=u³l=l³e=e³n=n³t=t³
`wir @pron	ùwir	#pron	^DP	~uns	\vn$	_IIIú3úV_TriF-10635{m-1ra,23}.03	ø	:	³v=u³n=n³s=s³
`Šin @art	ùŠin	#art	^GSf	~Šiner	\ein er	_IIIú3úV_TriF-10635{m-1ra,23}.04	ø	:	³ei=Ši³n=n³e=e³r=r³
`b‰te @f	ùb‰te	#f	^GS	~b‰te	\bete	_IIIú3úV_TriF-10635{m-1ra,23}.05	ø	:/K[bete: b < p]	³b=b³e=‰³t=t³e=e³
`ge-w‰r(e)n @swv	ùge-w‰r(e)n	#swv i	^-	~ge-w‰r<e>n	\gewern.,,	_IIIú3úV_TriF-10635{m-1ra,23}.06@	ø	:	³g=g³e=e³=-³w=w³e=‰³r=r³=e³n=n³
`d‰r @pron	ùd‰r	#pron	^ASn+	~dazz	\d c	_IIIú3úV_TriF-10636{m-1ra,24}.01	ø	:	³d=d³c=azz³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_IIIú3úV_TriF-10636{m-1ra,24}.02	ø	:	³w=w³i=i³r=r³
`drŒ @num	ùdrŒ	#num	^NPf%&	~drŒ	\dri	_IIIú3úV_TriF-10636{m-1ra,24}.03	ø	:	³d=d³r=r³i=Œ³
`‰rn(e)st-lŒche @adv	ù‰rn(e)st-lŒche	#adv	^	~‰rn(e)s<t>-lŒche	\erne$liche	_IIIú3úV_TriF-10636{m-1ra,24}.04	ø	:	³e=‰³r=r³n=n³e=e³s=s³=t³=-³l=l³i=Œ³ch=ch³e=e³
`g‰r(e)n @swv	ùg‰r(e)n	#swv	^1PG	~g‰r<e>n	\gern.(:)	_IIIú3úV_TriF-10636{m-1ra,24}.05@	ø	:	³g=g³e=‰³r=r³=e³n=n³
`tuon @anv	ùtuon	#anv	^2PG	~tuot	\tv\ot	_IIIú3úV_TriF-10637{m-1ra,25}.01	ø	:	³t=t³v\o=uo³t=t³
`ir @pron	ùir	#pron	^NP	~ir	\¡r|	_IIIú3úV_TriF-10637{m-1ra,25}.02	ø	:	³i=i³r=r³
`‰r @pron	ù‰r	#pron	^ASn	~<‰>zz	\|z,,	_IIIú3úV_TriF-10637{m-1ra,25}.03	ø	:	³=‰³z=zz³
`‰r @pron	ù‰r	#pron	^NSn	~‰zz	\ez	_IIIú3úV_TriF-10637{m-1ra,25}.04	ø	:	³e=‰³z=zz³
`komen @stv4	ùkomen	#stv4	^3SGI	~kumet	\kumet	_IIIú3úV_TriF-10637{m-1ra,25}.05	ø	:	³k=k³u=u³m=m³e=e³t=t³
`wir @pron	ùwir	#pron	^DP	~uns	\vn$	_IIIú3úV_TriF-10637{m-1ra,25}.06	ø	:	³v=u³n=n³s=s³
`all @pron	ùall	#pron	^DP%&	~allen	\all en	_IIIú3úV_TriF-10637{m-1ra,25}.07	ø	:	³a=a³ll=ll³e=e³n=n³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol.(.)"	_IIIú3úV_TriF-10637{m-1ra,25}.08@	ø	:	³w=w³o=o³l=l³=e³
`ich @pron	ùich	#pron	^NS	~ich	\"ich	_IIIú3úV_TriF-10638{m-1ra,26}.01	ø	:	³i=i³ch=ch³
`volgen @swv	ùvolgen	#swv	^1SG	~volge	\volge,,	_IIIú3úV_TriF-10638{m-1ra,26}.02	ø	:	³v=v³o=o³l=l³g=g³e=e³
`sw‰r @pron	ùsw‰r	#pron	^GSn	~sw‰s	\$w ez	_IIIú3úV_TriF-10638{m-1ra,26}.03	ø	:	³s=s³w=w³e=‰³z=s³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_IIIú3úV_TriF-10638{m-1ra,26}.04	ø	:	³i=i³ch=ch³
`volgen @swv	ùvolgen	#swv i	^-	~volgen	\volgen	_IIIú3úV_TriF-10638{m-1ra,26}.05	ø	:	³v=v³o=o³l=l³g=g³e=e³n=n³
