`ich @pron	ùich	#pron	^NS	~ich	\ich|	_IVú1úV_Diet-02328h{63ra,08}.04	ø	:	³i=i³ch=ch³
`‰r @pron	ù‰r	#pron	^ASn	~<‰>zz	\|z	_IVú1úV_Diet-02328h{63ra,08}.05	ø	:	³=‰³z=z³
`ver-n‰men @stv4	ùver-n‰men	#stv4 pV	^-	~ver-nomen	\vernomen 	_IVú1úV_Diet-02328h{63ra,08}.06	ø	:	³v=v³e=e³r=r³=-³n=n³o=o³m=m³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^1SGI	~hƒn	\han,,	_IVú1úV_Diet-02328h{63ra,08}.07@	ø	:	³h=h³a=ƒ³n=n³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\Er	_IVú1úV_Diet-02328i{63ra,09}.01	ø	:	³e=‰³r=r³
`lƒzen @stv7	ùlƒzen	#stv7	^3SVI	~liŠz	\liez	_IVú1úV_Diet-02328i{63ra,09}.02	ø	:	³l=l³ie=iŠ³z=z³
`sŒn @pron_poss	ùsŒn	#pron_poss	^ASm	~sŒnen	\$in en	_IVú1úV_Diet-02328i{63ra,09}.03	ø	:	³s=s³i=Œ³n=n³e=e³n=n³
`sun @m<u>	ùsun	#m<u>	^AS	~sun	\$vn	_IVú1úV_Diet-02328i{63ra,09}.04	ø	:	³s=s³v=u³n=n³
`vil(e) @adv	ùvil(e)	#adv	^	~vil<e>	\vil	_IVú1úV_Diet-02328i{63ra,09}.05	ø	:	³v=v³i=i³l=l³=e³
`wnnig-lich @adj	ùwnnig-lich	#adj	^0ASmø	~wnnig-lich	\wunnechlich ,,	_IVú1úV_Diet-02328i{63ra,09}.06@	ø	:	³w=w³u=³nn=nn³e=i³ch=g³=-³l=l³i=i³ch=ch³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IVú1úV_Diet-02328j{63ra,10}.01	ø	:	³d=d³e=‰³r=r³
`hŠizen @stv7	ùhŠizen	#stv7	^3SVI	~hiŠz	\hiez	_IVú1úV_Diet-02328j{63ra,10}.02	ø	:	³h=h³ie=iŠ³z=z³
`[!] @[!]	ùHuge-diŠt-rŒch	#PN	^NS	~Huge-diŠtrŒch	\hvgedietrich(.)	_IVú1úV_Diet-02328j{63ra,10}.03@	ø	:/K[hvgedietrich: Die Verse 63ra,01 bis 63ra,10 werden von Martin als šberschrift verstanden und tauchen nur im Apparat der Edition auf.]	³h=h³v=u³g=g³e=e³=-³d=d³ie=iŠ³t=t³=-³r=r³i=Œ³ch=ch³
`d“ @adv/konj	ùd“	#konj	^	~d“	\Do	_IVú1úV_Diet-02329{63ra,11}.01	ø	:	³d=d³o=“³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_IVú1úV_Diet-02329{63ra,11}.02	ø	:	³d=d³e=‰³r=r³
`ge-wahsen @stv6	ùge-wahsen	#stv6	^3SVI	~ge-wuohs	\gew\ohs	_IVú1úV_Diet-02329{63ra,11}.03	ø	:	³g=g³e=e³=-³w=w³\o=uo³h=h³s=s³
`ze @pr„p	ùze	#pr„p	^	~z<e>	\z|	_IVú1úV_Diet-02329{63ra,11}.04	ø	:	³z=z³=e³
`Šin @art	ùŠin	#art	^DSm	~Šinem	\|ein em	_IVú1úV_Diet-02329{63ra,11}.05	ø	:	³ei=Ši³n=n³e=e³m=m³
`mann @m	ùmann	#m	^DS	~mann<e>	\man,,	_IVú1úV_Diet-02329{63ra,11}.06@	ø	:	³m=m³a=a³n=nn³=e³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do	_IVú1úV_Diet-02330{63ra,12}.01	ø	:	³d=d³o=“³
`be-ginnen @anv	ùbe-ginnen	#anv	^3SV	~be-gund<e>	\begvnd	_IVú1úV_Diet-02330{63ra,12}.02	ø	:	³b=b³e=e³=-³g=g³v=u³n=n³d=d³=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02330{63ra,12}.03	ø	:	³e=‰³r=r³
`hiŠr @adv	ùhiŠr/+mit(e)	#adv	^	~hiŠ<r>	\hie	_IVú1úV_Diet-02330{63ra,12}.04	ø	:	³h=h³ie=iŠ³=r³
`mit(e) @adv	ùmit(e)/hiŠr+	#adv	^	~mit	\mit	_IVú1úV_Diet-02330{63ra,12}.05	ø	:	³m=m³i=i³t=t³
`hŠben @stv6b	ùhŠben/ane<+	#stv6b i	^-	~hŠb<e>n	\hebn*2	_IVú1úV_Diet-02330{63ra,12}.06	ø	:	³h=h³e=Š³b=b³=e³n=n³
`ane @adv	ùane/<+hŠben	#adv	^	~an<e>	\an.*1,,	_IVú1úV_Diet-02330{63ra,12}.07@	ø	:	³a=a³n=n³=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_IVú1úV_Diet-02331{63ra,13}.01	ø	:	³d=d³a=a³z=zz³
`zuht @f<u>	ùzuht	#f<u>	^NS	~zuht	\zvht	_IVú1úV_Diet-02331{63ra,13}.02	ø	:	³z=z³v=u³h=h³t=t³
`unte @konj	ùunte	#konj	^	~unt<e>	\vnd	_IVú1úV_Diet-02331{63ra,13}.03	ø	:	³v=u³n=n³d=t³=e³
`ˆre @f	ùˆre	#f	^NS	~ˆre	\ere	_IVú1úV_Diet-02331{63ra,13}.04@	ø	:	³e=ˆ³r=r³e=e³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0NSm	~sŒn	\$in	_IVú1úV_Diet-02332{63ra,14}.01	ø	:	³s=s³i=Œ³n=n³
`rƒt-g‰be @m	ùrƒt-g‰be	#m	^NS	~rƒt-g‰be	\Ratgebe	_IVú1úV_Diet-02332{63ra,14}.02	ø	:	³r=r³a=ƒ³t=t³=-³g=g³e=‰³b=b³e=e³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\was	_IVú1úV_Diet-02332{63ra,14}.03	ø	:	³w=w³a=a³s=s³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IVú1úV_Diet-02332{63ra,14}.04	ø	:	³s=s³o=“³
`sˆre @adv	ùsˆre	#adv	^	~sˆre	\$ere(.)	_IVú1úV_Diet-02332{63ra,14}.05@	ø	:	³s=s³e=ˆ³r=r³e=e³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\Er	_IVú1úV_Diet-02333{63ra,15}.01	ø	:	³e=‰³r=r³
`minnen @swv	ùminnen	#swv	^3SV	~minn<e>te	\minte	_IVú1úV_Diet-02333{63ra,15}.02	ø	:	³m=m³i=i³n=nn³=e³t=t³e=e³
`tugend(e) @f	ùtugend(e)	#f	^AS	~tugend	\tvgent	_IVú1úV_Diet-02333{63ra,15}.03	ø	:	³t=t³v=u³g=g³e=e³n=n³t=d³
`unte @konj	ùunte	#konj	^	~unt<e>	\vnd	_IVú1úV_Diet-02333{63ra,15}.04	ø	:	³v=u³n=n³d=t³=e³
`zuht @f<u>	ùzuht	#f<u>	^AS	~zuht	\zvht(.)	_IVú1úV_Diet-02333{63ra,15}.05@	ø	:	³z=z³v=u³h=h³t=t³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02334{63ra,16}.01	ø	:	³e=‰³r=r³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\was	_IVú1úV_Diet-02334{63ra,16}.02	ø	:	³w=w³a=a³s=s³
`d‰r @art	ùd‰r	#art	^GP	~d‰r	\d er	_IVú1úV_Diet-02334{63ra,16}.03	ø	:	³d=d³e=‰³r=r³
`n“t-haft @adj	ùn“t-haft	#adj	^GPw%	~n“t-haften	\nothaft en	_IVú1úV_Diet-02334{63ra,16}.04	ø	:	³n=n³o=“³t=t³=-³h=h³a=a³f=f³t=t³e=e³n=n³
`zuo-vluht @f<u>	ùzuo-vluht	#f<u>	^NS	~zuo-vluht	\zv\o#flvht.,	_IVú1úV_Diet-02334{63ra,16}.05@	ø	:	³z=z³v\o=uo³=-³f=v³l=l³v=u³h=h³t=t³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\D er	_IVú1úV_Diet-02335{63ra,17}.01	ø	:	³d=d³e=‰³r=r³
`milte @f	ùmilte	#f	^GS	~milte	\milte	_IVú1úV_Diet-02335{63ra,17}.02	ø	:	³m=m³i=i³l=l³t=t³e=e³
`Šin @art	ùŠin	#art	^0NSf	~Šin	\e¡n	_IVú1úV_Diet-02335{63ra,17}.03	ø	:	³ei=Ši³n=n³
`ge-lŒch @adj	ùge-lŒch	#adj	^NSf	~ge-lŒchiu	\gelich ¡v	_IVú1úV_Diet-02335{63ra,17}.04	ø	:	³g=g³e=e³=-³l=l³i=Œ³ch=ch³iv=iu³
`wƒge @f	ùwƒge	#f	^NS	~wƒge	\wage,	_IVú1úV_Diet-02335{63ra,17}.05@	ø	:	³w=w³a=ƒ³g=g³e=e³
`Šin @art	ùŠin	#art	^0NSm	~Šin	\ein	_IVú1úV_Diet-02336{63ra,18}.01	ø	:	³ei=Ši³n=n³
`tr“st @m	ùtr“st	#m	^NS	~tr“st	\tro$t	_IVú1úV_Diet-02336{63ra,18}.02	ø	:	³t=t³r=r³o=“³s=s³t=t³
`all @pron	ùall	#pron	^GP	~aller	\all er	_IVú1úV_Diet-02336{63ra,18}.03	ø	:	³a=a³ll=ll³e=e³r=r³
`sŒn @pron_poss	ùsŒn	#pron_poss	^GP!	~sŒner	\$¡n er	_IVú1úV_Diet-02336{63ra,18}.04	ø	:	³s=s³i=Œ³n=n³e=e³r=r³
`mag(e) @m	ùmag(e)	#m	^GP	~mƒge	\mage(.)	_IVú1úV_Diet-02336{63ra,18}.05@	ø	:	³m=m³a=ƒ³g=g³e=e³
`‰r @pron	ù‰r	#pron	^DSm	~im	\Im	_IVú1úV_Diet-02337{63ra,19}.01	ø	:	³i=i³m=m³
`ne @partikel	ùne	#partikel	^	~en	\en|	_IVú1úV_Diet-02337{63ra,19}.02	ø	:	³e=e³n=n³
`w‰rden @stv3b	ùw‰rden/ber(e)<+	#stv3b	^3SVI	~wart	\|wart*2	_IVú1úV_Diet-02337{63ra,19}.03	ø	:	³w=w³a=a³r=r³t=t³
`ber(e) @adv	ùber(e)/<+w‰rden	#adv	^	~ber<e>	\vber*1	_IVú1úV_Diet-02337{63ra,19}.04	ø	:	³v=³b=b³e=e³r=r³=e³
`noh @adv/konj	ùnoh	#konj	^	~noh	\noch	_IVú1úV_Diet-02337{63ra,19}.05	ø	:	³n=n³o=o³ch=h³
`ge-br‰sten @stv4	ùge-br‰sten	#stv4	^3SVI	~ge-brast	\gebra$t(.)	_IVú1úV_Diet-02337{63ra,19}.06@	ø	:	³g=g³e=e³=-³b=b³r=r³a=a³s=s³t=t³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úV_Diet-02338{63ra,20}.01	ø	:	³e=‰³r=r³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\was	_IVú1úV_Diet-02338{63ra,20}.02	ø	:	³w=w³a=a³s=s³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\d er	_IVú1úV_Diet-02338{63ra,20}.03	ø	:	³d=d³e=‰³r=r³
`r‰ht @adj	ùr‰ht	#adj	^GSfw	~r‰hten	\reht en	_IVú1úV_Diet-02338{63ra,20}.04	ø	:	³r=r³e=‰³h=h³t=t³e=e³n=n³
`triuwe @f	ùtriuwe	#f	^GS	~triuwe	\triwe	_IVú1úV_Diet-02338{63ra,20}.05	ø	:	³t=t³r=r³iw=iuw³e=e³
`Šin @art	ùŠin	#art	^0NSm	~Šin	\e¡n	_IVú1úV_Diet-02338{63ra,20}.06	ø	:	³ei=Ši³n=n³
`ast @m<u>	ùast	#m<u>	^NS	~ast	\a$t,	_IVú1úV_Diet-02338{63ra,20}.07@	ø	:	³a=a³s=s³t=t³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\D er	_IVú1úV_Diet-02339{63ra,21}.01	ø	:	³d=d³e=‰³r=r³
`zuht @f<u>	ùzuht	#f<u>	^GS	~zuht	\zvht	_IVú1úV_Diet-02339{63ra,21}.02	ø	:	³z=z³v=u³h=h³t=t³
`Šin @art	ùŠin	#art	^0NSm	~Šin	\ein	_IVú1úV_Diet-02339{63ra,21}.03	ø	:	³ei=Ši³n=n³
`r‰ht @adj	ùr‰ht	#adj	^NSm	~r‰hter	\reht er	_IVú1úV_Diet-02339{63ra,21}.04	ø	:	³r=r³e=‰³h=h³t=t³e=e³r=r³
`adamas @m	ùadamas	#m	^NS	~adamant	\adamant(.)	_IVú1úV_Diet-02339{63ra,21}.05@	ø	:	³a=a³d=d³a=a³m=m³a=a³n=n³t=t³
`sŒn @pron_poss	ùsŒn	#pron_poss	^0NSn	~sŒn	\$in	_IVú1úV_Diet-02340{63ra,22}.01	ø	:	³s=s³i=Œ³n=n³
`h‰rze @n	ùh‰rze	#n	^NS	~h‰rze	\h'ze	_IVú1úV_Diet-02340{63ra,22}.02	ø	:	³h=h³'=‰r³z=z³e=e³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVI	~was	\was	_IVú1úV_Diet-02340{63ra,22}.03	ø	:	³w=w³a=a³s=s³
`all-s“ @adv/konj	ùall-s“	#adv	^	~all-s“	\al$o	_IVú1úV_Diet-02340{63ra,22}.04	ø	:	³a=a³l=ll³=-³s=s³o=“³
`ge-want @adj_part	ùge-want	#adj_part	^-	~ge-want	\gewant ,,	_IVú1úV_Diet-02340{63ra,22}.05@	ø	:	³g=g³e=e³=-³w=w³a=a³n=n³t=t³
`sw‰r @pron	ùsw‰r	#pron	^NSn	~swazz	\Sw az	_IVú1úV_Diet-02341{63ra,23}.01	ø	:	³s=s³w=w³a=a³z=zz³
`ir @pron	ùir	#pron	^DP	~iu	\¡v	_IVú1úV_Diet-02341{63ra,23}.02	ø	:	³iv=iu³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IVú1úV_Diet-02341{63ra,23}.03	ø	:	³v=v³o=o³n=n³
`milte @f	ùmilte	#f	^DS	~milte	\milte	_IVú1úV_Diet-02341{63ra,23}.04	ø	:	³m=m³i=i³l=l³t=t³e=e³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IVú1úV_Diet-02341{63ra,23}.05	ø	:	³i=i³s=s³t=t³
`sagen @swv-a	ùsagen	#swv-a pV	^-	~ge-sŠi{age}t	\ge$eit ,	_IVú1úV_Diet-02341{63ra,23}.06@	ø	:	³g=g³e=e³=-³s=s³ei=Ši{age}³t=t³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IVú1úV_Diet-02342{63ra,24}.01	ø	:	³v=v³o=o³n=n³
`tugend(e) @f	ùtugend(e)	#f	^DS	~tugende	\tvgende	_IVú1úV_Diet-02342{63ra,24}.02	ø	:	³t=t³v=u³g=g³e=e³n=n³d=d³e=e³
`unte @konj	ùunte	#konj	^	~unt<e>	\vnd	_IVú1úV_Diet-02342{63ra,24}.03	ø	:	³v=u³n=n³d=t³=e³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IVú1úV_Diet-02342{63ra,24}.04	ø	:	³v=v³o=o³n=n³
`wƒr-hŠit @f	ùwƒr-hŠit	#f	^DS	~wƒr-hŠit	\warheit,,	_IVú1úV_Diet-02342{63ra,24}.05@	ø	:	³w=w³a=ƒ³r=r³=-³h=h³ei=Ši³t=t³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\D az	_IVú1úV_Diet-02343{63ra,25}.01	ø	:	³d=d³a=a³z=zz³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IVú1úV_Diet-02343{63ra,25}.02	ø	:	³i=i³s=s³t=t³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IVú1úV_Diet-02343{63ra,25}.03	ø	:	³a=a³n=n³=e³
`all @pron	ùall	#pron	^DP	~allen	\all en	_IVú1úV_Diet-02343{63ra,25}.04	ø	:	³a=a³ll=ll³e=e³n=n³
`ort @mn<(u)>	ùort	#mn<(u)>	^DP	~orten	\orten	_IVú1úV_Diet-02343{63ra,25}.05	ø	:	³o=o³r=r³t=t³e=e³n=n³
`blint @adj	ùblint	#adj	^-	~blint	\blint .(:)	_IVú1úV_Diet-02343{63ra,25}.06@	ø	:	³b=b³l=l³i=i³n=n³t=t³
`all @pron	ùall	#pron	^NPmfn%	~alle	\all e,,	_IVú1úV_Diet-02344{63ra,26}.01	ø	:	³a=a³ll=ll³e=e³
`d‰r @pron	ùd‰r	#pron	^NPmfn+	~diŠ	\d ie	_IVú1úV_Diet-02344{63ra,26}.02	ø	:	³d=d³ie=iŠ³
`n– @adv/konj	ùn–	#adv	^	~n–	\nv	_IVú1úV_Diet-02344{63ra,26}.03	ø	:	³n=n³v=–³
`w‰sen @stv5	ùw‰sen	#stv5 pV	^-	~ge-w‰sen	\gewe$en 	_IVú1úV_Diet-02344{63ra,26}.04	ø	:	³g=g³e=e³=-³w=w³e=‰³s=s³e=e³n=n³
`sŒn @anv	ùsŒn	#anv	^3PGI	~sint	\$int,,	_IVú1úV_Diet-02344{63ra,26}.05@	ø	:	³s=s³i=i³n=n³t=t³
`d‰r @pron	ùd‰r	#pron	^NPmfn	~diŠ	\D ie	_IVú1úV_Diet-02345{63ra,27}.01	ø	:	³d=d³ie=iŠ³
