`spiŠgel @m	ùspiŠgel	#m	^NS	~spiŠgel	\$piegel	_Vú4búV_Elis-00007{001r,08}.04	ø	:	³s=s³p=p³ie=iŠ³g=g³e=e³l=l³
`wir @pron	ùwir	#pron	^DP	~uns	\vns	_Vú4búV_Elis-00007{001r,08}.05	ø	:	³v=u³n=n³s=s³
`g‰ben @stv5	ùg‰ben	#stv5 pV	^-	~ge-g‰ben	\gegeben .,,(	_Vú4búV_Elis-00007{001r,08}.06@	ø	:	³g=g³e=e³=-³g=g³e=‰³b=b³e=e³n=n³
`d‰r @art	ùd‰r	#art	^GP	~d‰r	\D er	_Vú4búV_Elis-00008{001r,09}.01	ø	:	³d=d³e=‰³r=r³
`hŠilig @adj	ùhŠilig	#adj	^GPw	~hŠiligen	\heilig en	_Vú4búV_Elis-00008{001r,09}.02	ø	:	³h=h³ei=Ši³l=l³i=i³g=g³e=e³n=n³
`alt-vater @m<(u)>	ùalt-vater	#m<(u)>	^GP	~alt-vŠter(e)	\altuedere	_Vú4búV_Elis-00008{001r,09}.03	ø	:	³a=a³l=l³t=t³=-³u=v³e=Š³d=t³e=e³r=r³e=e³
`l‰ben @mn	ùl‰ben	#mn	^NS	~l‰ben	\leben.,,)	_Vú4búV_Elis-00008{001r,09}.04@	ø	:	³l=l³e=‰³b=b³e=e³n=n³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_Vú4búV_Elis-00009{001r,10}.01	ø	:	³d=d³a=a³z=zz³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_Vú4búV_Elis-00009{001r,10}.02	ø	:	³w=w³i=i³r=r³
`Šin @art	ùŠin	#art	^0ASn	~Šin	\ein	_Vú4búV_Elis-00009{001r,10}.03	ø	:	³ei=Ši³n=n³
`bil(e)de @n	ùbil(e)de	#n	^AS	~bil<e>de	\bilde	_Vú4búV_Elis-00009{001r,10}.04	ø	:	³b=b³i=i³l=l³=e³d=d³e=e³
`mgen @anv	ùmgen	#anv	^1PG	~mgen	\mu\ogen	_Vú4búV_Elis-00009{001r,10}.05	ø	:	³m=m³u\o=³g=g³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a i	^-	~hƒn	\han.	_Vú4búV_Elis-00009{001r,10}.06@	ø	:	³h=h³a=ƒ³n=n³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^0GP	~ir<e>	\Ir	_Vú4búV_Elis-00010{001r,11}.01	ø	:	³i=i³r=r³=e³
`w‰rk @n	ùw‰rk	#n	^GP	~w‰rke	\werke,,	_Vú4búV_Elis-00010{001r,11}.02	ø	:	³w=w³e=‰³r=r³k=k³e=e³
`d‰r @pron	ùd‰r	#pron	^APn+	~diŠ	\d ie	_Vú4búV_Elis-00010{001r,11}.03	ø	:	³d=d³ie=iŠ³
`‰r @pron	ù‰r	#pron	^NPm	~si	\$i	_Vú4búV_Elis-00010{001r,11}.04	ø	:	³s=s³i=i³
`haben @swv-a	ùhaben	#swv-a	^3PGI	~hƒnt	\hant	_Vú4búV_Elis-00010{001r,11}.05	ø	:	³h=h³a=ƒ³n=n³t=t³
`tuon @anv	ùtuon	#anv pV	^-	~ge-tƒn	\gedan .,,	_Vú4búV_Elis-00010{001r,11}.06@	ø	:	³g=g³e=e³=-³d=t³a=ƒ³n=n³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\Wie	_Vú4búV_Elis-00011{001r,12}.01	ø	:	³w=w³ie=iŠ³
`man @pron_subst	ùman	#pron_subst	^NS	~man	\man	_Vú4búV_Elis-00011{001r,12}.02	ø	:	³m=m³a=a³n=n³
`ge-ziŠhen @stv2b	ùge-ziŠhen	#stv2b	^3SGK	~ge-ziŠhe	\geziehe	_Vú4búV_Elis-00011{001r,12}.03	ø	:	³g=g³e=e³=-³z=z³ie=iŠ³h=h³e=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_Vú4búV_Elis-00011{001r,12}.04	ø	:	³s=s³i=i³ch=ch³
`dƒr @adv	ùdƒr/+bŒ	#adv	^	~dƒ	\da	_Vú4búV_Elis-00011{001r,12}.05	ø	:	³d=d³a=ƒ³
`bŒ @adv	ùbŒ/dƒr+	#adv	^	~bŒ	\bi.	_Vú4búV_Elis-00011{001r,12}.06@	ø	:	³b=b³i=Œ³
`unte @konj	ùunte	#konj	^	~unte	\Vnde	_Vú4búV_Elis-00012{001r,13}.01	ø	:	³v=u³n=n³d=t³e=e³
`iŠ-lange @adv	ùiŠ-lange	#adv	^	~iŠ-lang<e>	\ielang	_Vú4búV_Elis-00012{001r,13}.02	ø	:/#[L-]	³ie=iŠ³=-³l=l³a=a³n=n³g=g³=e³
`tugend-haft @adj	ùtugend-haft	#adj comp	^-	~tugend-hafter	\dugenthafter 	_Vú4búV_Elis-00012{001r,13}.03	ø	:	³d=t³u=u³g=g³e=e³n=n³t=d³=-³h=h³a=a³f=f³t=t³e=e³r=r³
`sŒn @anv	ùsŒn	#anv	^3SGK	~sŒ	\$i.(.)	_Vú4búV_Elis-00012{001r,13}.04@	ø	:	³s=s³i=Œ³
`hiŠr @adv	ùhiŠr/+von(e)	#adv	^	~hiŠ<r>	\Hie	_Vú4búV_Elis-00013{001r,14}.01	ø	:	³h=h³ie=iŠ³=r³
`von(e) @adv	ùvon(e)/hiŠr+	#adv	^	~von	\von	_Vú4búV_Elis-00013{001r,14}.02	ø	:	³v=v³o=o³n=n³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú4búV_Elis-00013{001r,14}.03	ø	:	³d=d³e=‰³r=r³
`kni(n)g @m	ùkni(n)g	#m	^NS	~kni<n>g	\kvnic	_Vú4búV_Elis-00013{001r,14}.04	ø	:	³k=k³v=³n=n³i=i³=n³c=g³
`DƒvŒd @PN	ùDƒvŒd	#PN	^NS	~DƒvŒd	\dauid.	_Vú4búV_Elis-00013{001r,14}.05@	ø	:	*³d=d³a=ƒ³u=v³i=Œ³d=d³
`in @pr„p	ùin	#pr„p	^	~in	\In|	_Vú4búV_Elis-00014{001r,15}.01	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^DSm	~d‰me	\|d eme	_Vú4búV_Elis-00014{001r,15}.02	ø	:	³d=d³e=‰³m=m³e=e³
`psalt‘re @m	ùpsalt‘re	#m	^DS	~salter<e>	\$alter	_Vú4búV_Elis-00014{001r,15}.03	ø	:	³s=s³a=a³l=l³t=t³e=e³r=r³=e³
`all-s“ @adv/konj	ùall-s“	#adv	^	~all-s“	\al$o	_Vú4búV_Elis-00014{001r,15}.04	ø	:	³a=a³l=ll³=-³s=s³o=“³
`qu‰den @stv5	ùqu‰den	#stv5	^3SGI	~quŒ{ide}t	\quid.(:)	_Vú4búV_Elis-00014{001r,15}.05@	ø	:	³qu=qu³i=Œ{ide}³d=t³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\"Cum	_Vú4búV_Elis-00015{001r,16}.01	ø	:	*³=[!]³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\$ancto	_Vú4búV_Elis-00015{001r,16}.02	ø	:	*³sancto=[!]³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\$anctus	_Vú4búV_Elis-00015{001r,16}.03	ø	:	*³sanctus=[!]³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\eris.	_Vú4búV_Elis-00015{001r,16}.04@	ø	:	*³eris=[!]³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\Peruer$o	_Vú4búV_Elis-00016{001r,17}.01	ø	:	*³peruerso=[!]³
`[!] @[!]	ù[!]*	#[!]	^	~[!]	\p\_uerteris.(.)"	_Vú4búV_Elis-00016{001r,17}.02@	ø	:	*³p\_uerteris=[!]³
`mit @pr„p	ùmit	#pr„p	^	~mit	\Mit	_Vú4búV_Elis-00017{001r,18}.01	ø	:	³m=m³i=i³t=t³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_Vú4búV_Elis-00017{001r,18}.02	ø	:	³d=d³e=‰³n=n³
`guot @adj	ùguot	#adj	^DP%	~guoten	\gud en	_Vú4búV_Elis-00017{001r,18}.03	ø	:	³g=g³u=uo³d=t³e=e³n=n³
`w‰rden @stv3b	ùw‰rden	#stv3b	^2SGI	~wirdes	\wirdes	_Vú4búV_Elis-00017{001r,18}.04	ø	:	³w=w³i=i³r=r³d=d³e=e³s=s³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_Vú4búV_Elis-00017{001r,18}.05	ø	:	³d=d³u=–³
`guot @adj	ùguot	#adj	^-	~guot	\gu\ot .,,	_Vú4búV_Elis-00017{001r,18}.06@	ø	:	³g=g³u\o=uo³t=t³
`mit @pr„p	ùmit	#pr„p	^	~mit	\Mit	_Vú4búV_Elis-00018{001r,19}.01	ø	:	³m=m³i=i³t=t³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_Vú4búV_Elis-00018{001r,19}.02	ø	:	³d=d³e=‰³n=n³
`boŠse @adj	ùboŠse	#adj	^DP%	~boŠsen	\bo\e$s e n	_Vú4búV_Elis-00018{001r,19}.03	ø	:	³b=b³o\e=oŠ³ss=s³e=e³n=n³
`w‰rden @stv3b	ùw‰rden	#stv3b	^3SGI	~wir<de>t	\wirt	_Vú4búV_Elis-00018{001r,19}.04	ø	:	³w=w³i=i³r=r³=de³t=t³
`dŒn @pron_poss	ùdŒn	#pron_poss	^0NSmn	~dŒn	\din	_Vú4búV_Elis-00018{001r,19}.05	ø	:	³d=d³i=Œ³n=n³
`muot @mn<(u)>	ùmuot	#mn<(u)>	^NS	~muot	\mu\ot.	_Vú4búV_Elis-00018{001r,19}.06@	ø	:	³m=m³u\o=uo³t=t³
`von @pr„p	ùvon	#pr„p	^	~von	\Von	_Vú4búV_Elis-00019{001r,20}.01	ø	:	³v=v³o=o³n=n³
`tugend(e) @f	ùtugend(e)	#f	^DP	~tugenden	\dugenden	_Vú4búV_Elis-00019{001r,20}.02	ø	:	³d=t³u=u³g=g³e=e³n=n³d=d³e=e³n=n³
`ver-wŒsen @swv	ùver-wŒsen	#swv pV	^-	~ver-wŒset	\verwi$et .(.)	_Vú4búV_Elis-00019{001r,20}.03@	ø	:	³v=v³e=e³r=r³=-³w=w³i=Œ³s=s³e=e³t=t³
`w‰r @pron	ùw‰r	#pron	^NSm	~w‰r	\W er	_Vú4búV_Elis-00020{001r,21}.01	ø	:	³w=w³e=‰³r=r³
`n– @adv/konj	ùn–	#adv	^	~n–	\nu	_Vú4búV_Elis-00020{001r,21}.02	ø	:	³n=n³u=–³
`d‰r @art	ùd‰r	#art	^ASn	~dazz	\d az	_Vú4búV_Elis-00020{001r,21}.03	ø	:	³d=d³a=a³z=zz³
`bŠ(zzi)st @adj sup	ùbŠ(zzi)st	#adj sup	^ASnw%	~bŠ<zzi>ste	\be$t e	_Vú4búV_Elis-00020{001r,21}.04	ø	:	³b=b³e=Š³=zzi³s=s³t=t³e=e³
`prŒsen @swv	ùprŒsen	#swv	^3SGI	~prŒset	\pri$et.	_Vú4búV_Elis-00020{001r,21}.05@	ø	:	³p=p³r=r³i=Œ³s=s³e=e³t=t³
`gŠist-lŒche @adv	ùgŠist-lŒche	#adv	^	~gŠist-lŒche	\Gei$tliche	_Vú4búV_Elis-00021{001r,22}.01	ø	:	³g=g³ei=Ši³s=s³t=t³=-³l=l³i=Œ³ch=ch³e=e³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_Vú4búV_Elis-00021{001r,22}.02	ø	:	³z=z³u=uo³
`ge-n‰sen @stv5	ùge-n‰sen	#stv5 i	^DS	~ge-n‰senne	\gene$ene.,,	_Vú4búV_Elis-00021{001r,22}.03@	ø	:	³g=g³e=e³=-³n=n³e=‰³s=s³e=e³n=n³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\D er	_Vú4búV_Elis-00022{001r,23}.01	ø	:	³d=d³e=‰³r=r³
`vlŒzen @stv1a	ùvlŒzen	#stv1a	^3SGK	~vlŒze	\flize	_Vú4búV_Elis-00022{001r,23}.02	ø	:	³f=v³l=l³i=Œ³z=z³e=e³
`sich @pron	ùsich	#pron	^A	~sich	\$ich	_Vú4búV_Elis-00022{001r,23}.03	ø	:	³s=s³i=i³ch=ch³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_Vú4búV_Elis-00022{001r,23}.04	ø	:	³z=z³u=uo³
`l‰sen @stv5	ùl‰sen	#stv5 i	^DS	~l‰senne	\le$ene.	_Vú4búV_Elis-00022{001r,23}.05@	ø	:	³l=l³e=‰³s=s³e=e³n=n³e=e³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\An	_Vú4búV_Elis-00023{001v,01}.01	ø	:	³a=a³n=n³=e³
`tugend-lich @adj	ùtugend-lich	#adj	^ASf	~tugend-lŒche	\tugentlich e	_Vú4búV_Elis-00023{001v,01}.02	ø	:	³t=t³u=u³g=g³e=e³n=n³t=d³=-³l=l³i=Œ³ch=ch³e=e³
`m‘re @fn	ùm‘re	#f	^AS	~m‘re	\mere.(:)	_Vú4búV_Elis-00023{001v,01}.03@	ø	:	³m=m³e=‘³r=r³e=e³
`s‰hen @stv5	ùs‰hen	#stv5	^2PGB	~s‰h<e>t	\Seht,,	_Vú4búV_Elis-00024{001v,02}.01	ø	:	³s=s³e=‰³h=h³=e³t=t³
`d‰r @pron	ùd‰r	#pron	^NSn	~dazz	\d az	_Vú4búV_Elis-00024{001v,02}.02	ø	:	³d=d³a=a³z=zz³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_Vú4búV_Elis-00024{001v,02}.03	ø	:	³i=i³s=s³t=t³
`vruht-b‘re @adj	ùvruht-b‘re	#adj	^-	~vruht-b‘re	\fruhtber e 	_Vú4búV_Elis-00024{001v,02}.04@	ø	:/K[fruhtbere: Reimpunkt fehlt]	³f=v³r=r³u=u³h=h³t=t³=-³b=b³e=‘³r=r³e=e³
`unte @konj	ùunte	#konj	^	~unte	\Vnde	_Vú4búV_Elis-00025{001v,03}.01	ø	:	³v=u³n=n³d=t³e=e³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_Vú4búV_Elis-00025{001v,03}.02	ø	:	³i=i³s=s³t=t³
`ˆwig-lich @adj	ùˆwig-lich	#adj	^0NSm	~ˆwig-lich	\eweclich 	_Vú4búV_Elis-00025{001v,03}.03	ø	:	³e=ˆ³w=w³e=i³c=g³=-³l=l³i=i³ch=ch³
`ge-winn @m	ùge-winn	#m	^NS	~ge-winn	\gewin.(.)	_Vú4búV_Elis-00025{001v,03}.04@	ø	:	³g=g³e=e³=-³w=w³i=i³n=nn³
`Ši @interj	ùŠi	#interj	^	~Ši	\Ey\',,	_Vú4búV_Elis-00026{001v,04}.01	ø	:	³ey\'=Ši³
`hˆrre @m	ùhˆrre	#m	^NS	~hˆrre	\herre,,	_Vú4búV_Elis-00026{001v,04}.02	ø	:	³h=h³e=ˆ³rr=rr³e=e³
`w‰sen @stv5	ùw‰sen	#stv5	^3SVK	~w‘re	\were	_Vú4búV_Elis-00026{001v,04}.03	ø	:	³w=w³e=‘³r=r³e=e³
`iŠ-zuo @adv	ùiŠ-zuo	#adv	^	~iŠ-zuo	\iezu	_Vú4búV_Elis-00026{001v,04}.04	ø	:	³ie=iŠ³=-³z=z³u=uo³
`mŒn @pron_poss	ùmŒn	#pron_poss	^0NSm	~mŒn	\min	_Vú4búV_Elis-00026{001v,04}.05	ø	:	³m=m³i=Œ³n=n³
`sinn @m	ùsinn	#m	^NS	~sinn	\sin.	_Vú4búV_Elis-00026{001v,04}.06@	ø	:	³s=s³i=i³n=nn³
`ze @pr„p	ùze	#pr„p	^	~zuo	\Zu	_Vú4búV_Elis-00027{001v,04}.01	ø	:	³z=z³u=uo³
`tihten @swv	ùtihten	#swv i	^DS	~tihtenn<e>	\diechten	_Vú4búV_Elis-00027{001v,04}.02	ø	:	³d=t³ie=i³ch=h³t=t³e=e³n=nn³=e³
`wol(e) @adv/konj	ùwol(e)	#adv	^	~wol<e>	\wol=|	_Vú4búV_Elis-00027{001v,04}.03	ø	:	³w=w³o=o³l=l³=e³
`all-s“ @adv/konj	ùall-s“	#adv	^	~all-s“	\|also	_Vú4búV_Elis-00027{001v,04}.04	ø	:	³a=a³l=ll³=-³s=s³o=“³
`be-rŠit(e) @adj	ùbe-rŠit(e)	#adj	^-	~be-rŠit<e>	\bereit ,,	_Vú4búV_Elis-00027{001v,05}.05@	ø	:/K[Zu diechten wol=|also bereit: Vers am Rand nachgetragen]	³b=b³e=e³=-³r=r³ei=Ši³t=t³=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\Daz	_Vú4búV_Elis-00028{001v,05}.01	ø	:	³d=d³a=a³z=zz³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_Vú4búV_Elis-00028{001v,05}.02	ø	:	³i=i³ch=ch³
`d‰r @art	ùd‰r	#art	^GSf	~d‰r	\d er	_Vú4búV_Elis-00028{001v,05}.03	ø	:	³d=d³e=‰³r=r³
