`briŠv @m	ùbriŠv	#m	^AS	~briŠv	\brief	_IVú1úP_Bart-01ra,07{127}.06@	ø	:	³b=b³r=r³ie=iŠ³f=v³
`dise @pron	ùdise	#pron	^GSn	~dises	\di$ e$	_IVú1úP_Bart-01ra,08{127}.01	ø	:	³d=d³i=i³s=s³e=e³s=s³
`buoch @n	ùbuoch	#n	^GS	~buoches	\bu\o<ches>	_IVú1úP_Bart-01ra,08{127}.02	ø	:	³b=b³u\o=uo³ch=ch³e=e³s=s³
`wŠllen @anv	ùwŠllen	#anv	^3SGI	~wil<e>	\wil	_IVú1úP_Bart-01ra,08{127}.03	ø	:	³w=w³i=i³l=l³=e³
`wizzen @anv	ùwizzen	#anv i	^-	~wizzen	\wizen.,,	_IVú1úP_Bart-01ra,08{127}.04	ø	:	³w=w³i=i³z=zz³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d '	_IVú1úP_Bart-01ra,08{127}.05	ø	:	³d=d³'=‰r³
`sol(e)n @anv	ùsol(e)n	#anv	^3SGI	~sol	\<$ol>	_IVú1úP_Bart-01ra,08{127}.06	ø	:	³s=s³o=o³l=l³
`‰r @pron	ù‰r	#pron	^ASm	~in	\<in>	_IVú1úP_Bart-01ra,08{127}.07	ø	:	³i=i³n=n³
`all-s“ @adv/konj	ùall-s“	#adv	^	~all-s“	\<a>l$o	_IVú1úP_Bart-01ra,08{127}.08@	ø	:	³a=a³l=ll³=-³s=s³o=“³
`er-kŠnnen @swv	ùer-kŠnnen	#swv i	^-	~er-kŠnnen	\erchenne\-.(:)	_IVú1úP_Bart-01ra,09{127}.01	ø	:	³e=e³r=r³=-³ch=k³e=Š³nn=nn³e=e³\-=n³
`[!] @[!]	ùintroductio*	#[!]	^	~[!]	\introductiones	_IVú1úP_Bart-01ra,09{127}.02	ø	:	*³introductiones=[!]³
`[!] @[!]	ùet*	#[!]	^	~[!]	\et	_IVú1úP_Bart-01ra,09{127}.03	ø	:	*³et=[!]³
`[!] @[!]	ùexperimentum*	#[!]	^	~[!]	\experimenta	_IVú1úP_Bart-01ra,09{127}.04@	ø	:	*³experimenta=[!]³
`Bartholomeus* @PN	ùBartholomeus*	#PN	^GS	~BartholomeŒ	\Bartholomei	_IVú1úP_Bart-01ra,10{127}.01	ø	:	*³Bartholomei=BartholomeŒ³
`[!] @[!]	ùmagister*	#[!]	^	~[!]	\magistri	_IVú1úP_Bart-01ra,10{127}.02	ø	:	*³magistri=[!]³
`[!] @[!]	ùin*	#[!]	^	~[!]	\in	_IVú1úP_Bart-01ra,10{127}.03	ø	:	*³in=[!]³
`[!] @[!]	ùpractica*	#[!]	^	~[!]	\practicam	_IVú1úP_Bart-01ra,10{127}.04@	ø	:	*³practicam=[!]³
`[!] @[!]	ùYpocras*	#[!]	^	~[!]	\Ypocras	_IVú1úP_Bart-01ra,11{127}.01	ø	:	*³Ypocras=[!]³
`[!] @[!]	ùGallienus*	#PN	^GS	~[!]	\Gallieni	_IVú1úP_Bart-01ra,11{127}.02	ø	:	*³Gallieni=[!]³
`Constantinus* @PN	ùConstantinus*	#PN	^GS	~ConstantinŒ	\Constantini	_IVú1úP_Bart-01ra,11{127}.03	ø	:	*³Constantini=ConstantinŒ³
`[!] @[!]	ùgraecus*	#[!]	^	~[!]	\grecorum	_IVú1úP_Bart-01ra,11{127}.04@	ø	:	*³grecorum=[!]³
`[!] @[!]	ùmedicus*	#[!]	^	~[!]	\medicorum.(.)	_IVú1úP_Bart-01ra,12{127}.01	ø	:	*³medicorum=[!]³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\D er	_IVú1úP_Bart-01ra,12{127}.02	ø	:	³d=d³e=‰³r=r³
`briŠv @m	ùbriŠv	#m	^NS	~briŠv	\brief	_IVú1úP_Bart-01ra,12{127}.03	ø	:	³b=b³r=r³ie=iŠ³f=v³
`diuten @swv	ùdiuten	#swv	^3SGI	~diutet	\dutet	_IVú1úP_Bart-01ra,12{127}.04	ø	:	³d=d³u=iu³t=t³e=e³t=t³
`all-sus @adv	ùall-sus	#adv	^	~all-sus	\al$vs(:)	_IVú1úP_Bart-01ra,12{127}.05	ø	:	³a=a³l=ll³=-³s=s³v=u³s=s³
`Bartholomeus* @PN	ùBartholomeus	#PN	^NS	~Bartholomeus	\B(=)artholome%9,	_IVú1úP_Bart-01ra,12{127}.06@	ø	:	*³Bartholome%9=Bartholomeus³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d '	_IVú1úP_Bart-01ra,13{127}.01	ø	:	³d=d³'=‰r³
`mŠister @m	ùmŠister	#m	^NS	~mŠister	\m<a>i$t',,	_IVú1úP_Bart-01ra,13{127}.02	ø	:	³m=m³ai=Ši³s=s³t=t³'=er³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz|	_IVú1úP_Bart-01ra,13{127}.03	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\|er	_IVú1úP_Bart-01ra,13{127}.04	ø	:	³e=‰³r=r³
`wir @pron	ùwir	#pron	^AP	~uns	\vns	_IVú1úP_Bart-01ra,13{127}.05	ø	:	³v=u³n=n³s=s³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IVú1úP_Bart-01ra,13{127}.06	ø	:	³a=a³n=n³=e³
`dise @pron	ùdise	#pron	^DSnw!	~disen	\di(=)$ en	_IVú1úP_Bart-01ra,13{127}.07@	ø	:	³d=d³i=i³s=s³e=e³n=n³
`buoch @n	ùbuoch	#n	^DS	~buoche	\<b>u\oche	_IVú1úP_Bart-01ra,14{127}.01	ø	:	³b=b³u\o=uo³ch=ch³e=e³
`lˆren @swv	ùlˆren	#swv pV	^-	~ge-lˆr(e)t	\geleret 	_IVú1úP_Bart-01ra,14{127}.02	ø	:/~[!]	³g=g³e=e³=-³l=l³e=ˆ³r=r³e=e³t=t³
`haben @swv-a	ùhaben	#swv-a	^3SGI	~hƒt	\hat.	_IVú1úP_Bart-01ra,14{127}.03	ø	:	³h=h³a=ƒ³t=t³
`all @pron	ùall	#pron	^APn	~alliu	\all ¡v	_IVú1úP_Bart-01ra,14{127}.04	ø	:	³a=a³ll=ll³iv=iu³
`d‰r @art	ùd‰r	#art	^APn	~diu	\d iv	_IVú1úP_Bart-01ra,14{127}.05	ø	:	³d=d³iv=iu³
`ding @n	ùding	#n	^AP	~ding	\dinch.,,	_IVú1úP_Bart-01ra,14{127}.06@	ø	:	³d=d³i=i³n=n³ch=g³
`d‰r @pron	ùd‰r	#pron	^APn+	~diu	\<d iv>	_IVú1úP_Bart-01ra,15{127}.01	ø	:	³d=d³iv=iu³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\<er>	_IVú1úP_Bart-01ra,15{127}.02	ø	:	³e=‰³r=r³
`ver-suochen @swv	ùver-suochen	#swv	^3SV	~ver-suochet<e>	\<v'$vhet.>,,	_IVú1úP_Bart-01ra,15{127}.03	ø	:	³v=v³'=er³=-³s=s³v=uo³h=ch³e=e³t=t³=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IVú1úP_Bart-01ra,15{127}.04	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NPn	~si	\$¡	_IVú1úP_Bart-01ra,15{127}.05	ø	:	³s=s³i=i³
`wƒr @adj	ùwƒr	#adj	^-	~wƒr	\war 	_IVú1úP_Bart-01ra,15{127}.06	ø	:	³w=w³a=ƒ³r=r³
`sŒn @anv	ùsŒn	#anv	^3PGI	~sint	\$int	_IVú1úP_Bart-01ra,15{127}.07	ø	:	³s=s³i=i³n=n³t=t³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IVú1úP_Bart-01ra,15{127}.08	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d e\-	_IVú1úP_Bart-01ra,15{127}.09@	ø	:	³d=d³e=‰³\-=n³
`kriŠchisch @adj	ùkriŠchisch	#adj	^DP	~kriŠchischen	\chri[echisch] en	_IVú1úP_Bart-01ra,16{127}.01	ø	:	³ch=k³r=r³i[e]=iŠ³[ch]=ch³[i]=i³[sch]=sch³e=e³n=n³
`buoch @n	ùbuoch	#n	^DP	~buochen	\bu\ochen.,,	_IVú1úP_Bart-01ra,16{127}.02	ø	:	³b=b³u\o=uo³ch=ch³e=e³n=n³
`unte @konj	ùunte	#konj	^	~unt<e>	\*(v*)nt	_IVú1úP_Bart-01ra,16{127}.03	ø	:	³v=u³n=n³t=t³=e³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_IVú1úP_Bart-01ra,16{127}.04	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\er	_IVú1úP_Bart-01ra,16{127}.05	ø	:	³e=‰³r=r³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d e\-	_IVú1úP_Bart-01ra,16{127}.06@	ø	:	³d=d³e=‰³\-=n³
`w‰g @m	ùw‰g	#m	^AS	~w‰g	\w[ech]	_IVú1úP_Bart-01ra,17{127}.01	ø	:	³w=w³[e]=‰³[ch]=g³
`unte @konj	ùunte	#konj	^	~unte	\<vn\->	_IVú1úP_Bart-01ra,17{127}.02	ø	:	³v=u³n\-=nte³
`d‰r @art	ùd‰r	#art	^ASf	~diŠ	\d ie	_IVú1úP_Bart-01ra,17{127}.03	ø	:	³d=d³ie=iŠ³
`r‰ht @adj	ùr‰ht	#adj	^ASfw	~r‰hten	\reht en	_IVú1úP_Bart-01ra,17{127}.04	ø	:	³r=r³e=‰³h=h³t=t³e=e³n=n³
`kunst @f<u>	ùkunst	#f<u>	^AS	~kunst	\chvn$t	_IVú1úP_Bart-01ra,17{127}.05	ø	:	³ch=k³v=u³n=n³s=s³t=t³
`lˆren @swv	ùlˆren	#swv pV	^-	~ge-lˆr(e)t	\geleret 	_IVú1úP_Bart-01ra,17{127}.06@	ø	:/~[!]	³g=g³e=e³=-³l=l³e=ˆ³r=r³e=e³t=t³
`haben @swv-a	ùhaben	#swv-a	^3SGI	~hƒt	\hat.,,	_IVú1úP_Bart-01ra,18{127}.01	ø	:	³h=h³a=ƒ³t=t³
`d‰r @pron	ùd‰r	#pron	^ASf+	~diŠ	\d ie	_IVú1úP_Bart-01ra,18{127}.02	ø	:	³d=d³ie=iŠ³
`wir @pron	ùwir	#pron	^NP	~wir	\wir	_IVú1úP_Bart-01ra,18{127}.03	ø	:	³w=w³i=i³r=r³
`vinden @stv3a	ùvinden	#stv3a i	^-	~vinden	\vinden	_IVú1úP_Bart-01ra,18{127}.04	ø	:	³v=v³i=i³n=n³d=d³e=e³n=n³
`sol(e)n @anv	ùsol(e)n	#anv	^1PG	~sul<e>n	\$vln.	_IVú1úP_Bart-01ra,18{127}.05	ø	:	³s=s³v=u³l=l³=e³n=n³
`in @pr„p	ùin	#pr„p	^	~in	\i\-|	_IVú1úP_Bart-01ra,18{127}.06	ø	:	³i=i³\-=n³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\|d en	_IVú1úP_Bart-01ra,18{127}.07	ø	:	³d=d³e=‰³n=n³
`kriŠchisch @adj	ùkriŠchisch	#adj	^DP	~kriŠchischen	\chri(=)chi$ch en	_IVú1úP_Bart-01ra,18{127}.08@	ø	:	³ch=k³r=r³i=iŠ³ch=ch³i=i³sch=sch³e=e³n=n³
`buoch @n	ùbuoch	#n	^DP	~buochen	\bu\ochen.,,	_IVú1úP_Bart-01ra,19{127}.01	ø	:	³b=b³u\o=uo³ch=ch³e=e³n=n³
`d‰r @pron	ùd‰r	#pron	^NPn+	~di	\d i	_IVú1úP_Bart-01ra,19{127}.02	ø	:	³d=d³i=i³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az	_IVú1úP_Bart-01ra,19{127}.03	ø	:	³d=d³a=a³z=zz³
`schrŒben @stv1a	ùschrŒben	#stv1a pV	^-	~ge-schriben	\ge$chriben 	_IVú1úP_Bart-01ra,19{127}.04@	ø	:	³g=g³e=e³=-³sch=sch³r=r³i=i³b=b³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^3PGI	~habent	\habent.,,	_IVú1úP_Bart-01ra,20{127}.01	ø	:	³h=h³a=a³b=b³e=e³n=n³t=t³
`d‰r @art	ùd‰r	#art	^NPm	~diŠ	\d ie	_IVú1úP_Bart-01ra,20{127}.02	ø	:	³d=d³ie=iŠ³
`kriŠchisch @adj	ùkriŠchisch	#adj	^NPw	~kriŠch<i>schen	\chrich$ch en	_IVú1úP_Bart-01ra,20{127}.03	ø	:	³ch=k³r=r³i=iŠ³ch=ch³=i³sch=sch³e=e³n=n³
`arzƒt @m<(u)>	ùarzƒt	#m<(u)>	^NP	~arzƒt<e>	\arzet.	_IVú1úP_Bart-01ra,20{127}.04	ø	:	³a=a³r=r³z=z³e=ƒ³t=t³=e³
`[!] @[!]	ùYpocras	#PN	^NS	~Ypocras	\ypo(=)cras.,	_IVú1úP_Bart-01ra,20{127}.05@	ø	:	*³y=y³p=p³o=o³c=c³r=r³a=a³s=s³
`[!] @[!]	ùGallienus	#PN	^NS	~Gallienus	\[Gallienus]	_IVú1úP_Bart-01ra,21{127}.01	ø	:	*³[gallienus]=[gallienus]³
`unte @konj	ùunte	#konj	^	~unt<e>	\*(v*)nt	_IVú1úP_Bart-01ra,21{127}.02	ø	:	³v=u³n=n³t=t³=e³
`Constantinus* @PN	ùConstantinus	#PN	^NS	~Constantinus	\Con$tantinus.(.)	_IVú1úP_Bart-01ra,21{127}.03@	ø	:	*³Con$tantinus=Constantinus³
`sw‰r @pron	ùsw‰r	#pron	^NSm	~sw‰r	\sw er	_IVú1úP_Bart-01ra,22{127}.01	ø	:	³s=s³w=w³e=‰³r=r³
`in @pr„p	ùin	#pr„p	^	~in	\[in]	_IVú1úP_Bart-01ra,22{127}.02	ø	:	*³[in]=[in]³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\[d e]n	_IVú1úP_Bart-01ra,22{127}.03	ø	:	³[d]=d³[e]=‰³n=n³
`Šrzen-buoch @n	ùŠrzen-buoch	#n	^DP	~Šrzen-buochen	\erzenbv\ochen.	_IVú1úP_Bart-01ra,22{127}.04	ø	:	³e=Š³r=r³z=z³e=e³n=n³=-³b=b³v\o=uo³ch=ch³e=e³n=n³
`iŠmer @adv	ùiŠmer	#adv	^	~iŠmer	\<¡mm'>	_IVú1úP_Bart-01ra,22{127}.05	ø	:	³i=iŠ³mm=m³'=er³
`iht @n	ùiht	#n	^AS	~iht	\iht	_IVú1úP_Bart-01ra,22{127}.06@	ø	:	³i=i³h=h³t=t³
`ge-lˆren @swv	ùge-lˆren	#swv i	^-	~ge-lˆren	\geleren	_IVú1úP_Bart-01ra,23{127}.01	ø	:/ù[ge-l‰rnen?]	³g=g³e=e³=-³l=l³e=ˆ³r=r³e=e³n=n³
`wŠllen @anv	ùwŠllen	#anv	^3SGI	~wil<e>	\wil.,,	_IVú1úP_Bart-01ra,23{127}.02	ø	:	³w=w³i=i³l=l³=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d '	_IVú1úP_Bart-01ra,23{127}.03	ø	:	³d=d³'=‰r³
`sol(e)n @anv	ùsol(e)n	#anv	^3SGI	~sol	\$ol	_IVú1úP_Bart-01ra,23{127}.04	ø	:	³s=s³o=o³l=l³
`aller-ˆr(e)ste @adv sup	ùaller-ˆr(e)ste	#adv sup	^	~aller-ˆr<e>ste	\all'#er$te	_IVú1úP_Bart-01ra,23{127}.05	ø	:	³a=a³ll=ll³'=er³=-³e=ˆ³r=r³=e³s=s³t=t³e=e³
`wizzen @anv	ùwizzen	#anv i	^-	~wizzen	\wizen.,,	_IVú1úP_Bart-01ra,23{127}.06@	ø	:	³w=w³i=i³z=zz³e=e³n=n³
`–z @pr„p	ù–z	#pr„p	^	~–z	\ovz	_IVú1úP_Bart-01ra,24{127}.01	ø	:	³ov=–³z=z³
`wŠl(i)ch @pron	ùwŠl(i)ch	#pron	^DP	~wŠl<i>chen	\welh en	_IVú1úP_Bart-01ra,24{127}.02	ø	:	³w=w³e=Š³l=l³=i³h=ch³e=e³n=n³
`ding @n	ùding	#n	^DP	~dingen	\dinge\-.	_IVú1úP_Bart-01ra,24{127}.03	ø	:	³d=d³i=i³n=n³g=g³e=e³\-=n³
`oder @konj	ùoder	#konj	^	~oder	\<o>d'	_IVú1úP_Bart-01ra,24{127}.04	ø	:	³o=o³d=d³'=er³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\wi	_IVú1úP_Bart-01ra,24{127}.05	ø	:	³w=w³i=iŠ³
`schŠpfen @stv6b	ùschŠpfen	#stv6b pV	^-	~ge-schaffen	\ge$chaffe\- 	_IVú1úP_Bart-01ra,24{127}.06@	ø	:	³g=g³e=e³=-³sch=sch³a=a³ff=ff³e=e³\-=n³
`sŒn @anv	ùsŒn	#anv	^3SGK	~sŒ	\<$i>.	_IVú1úP_Bart-01ra,25{127}.01	ø	:	³s=s³i=Œ³
`Šin @art	ùŠin	#art	^0NSmn	~Šin	\e¡n	_IVú1úP_Bart-01ra,25{127}.02	ø	:	³ei=Ši³n=n³
`iŠ-ge-lich @pron	ùiŠ-ge-lich	#pron	^0NSmn	~iŠ-ge-lich	\igelich	_IVú1úP_Bart-01ra,25{127}.03	ø	:	³i=iŠ³=-³g=g³e=e³=-³l=l³i=i³ch=ch³
`mŠn(ni)sche @mn	ùmŠn(ni)sche	#mn	^NS	~mŠnn<i>sch<e>	\m<e>\-<$>ch(:)	_IVú1úP_Bart-01ra,25{127}.04	ø	:	³m=m³e=Š³\-=nn³=i³sch=sch³=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d '	_IVú1úP_Bart-01ra,25{127}.05	ø	:	³d=d³'=‰r³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IVú1úP_Bart-01ra,25{127}.06	ø	:	³i=i³s=s³t=t³
`schŠpfen @stv6b	ùschŠpfen	#stv6b pV	^-	~ge-schaffen	\ge$chaffe\- .	_IVú1úP_Bart-01ra,25{127}.07@	ø	:	³g=g³e=e³=-³sch=sch³a=a³ff=ff³e=e³\-=n³
