`iuwer @pron_poss	ùiuwer	#pron_poss	^0NSm	~iuwer	\vwir	_Vú5úP_BeEv-001r,11{001}.01	ø	:	³v=iu³w=w³i=e³r=r³
`er-loŠs‘re @m	ùer-loŠs‘re	#m	^NS	~er-loŠs‘r<e>	\¡rlo$er.(.)	_Vú5úP_BeEv-001r,11{001}.02	ø	:	³i=e³r=r³=-³l=l³o=oŠ³s=s³e=‘³r=r³=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\d er	_Vú5úP_BeEv-001r,11{001}.03	ø	:	³d=d³e=‰³r=r³
`sagen @swv-a	ùsagen	#swv-a	^3SV(I)	~sŠi{age}te	\$a¡te	_Vú5úP_BeEv-001r,11{001}.04	ø	:	³s=s³ai=Ši{age}³t=t³e=e³
`h‰r(e) @adv	ùh‰r(e)	#adv	^	~h‰r<e>	\her	_Vú5úP_BeEv-001r,11{001}.05	ø	:	³h=h³e=‰³r=r³=e³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú5úP_BeEv-001r,11{001}.06	ø	:	³i=i³n=n³
`Šin @art	ùŠin	#art	^0DSn	~Šin	\eyn	_Vú5úP_BeEv-001r,11{001}.07	ø	:	³ey=Ši³n=n³
`ge-lŒchenisse @fn	ùge-lŒchenisse	#n	^DS	~g<e>-lŒchnisse	\gl¡chn¡$$e.(:)	_Vú5úP_BeEv-001r,11{001}.08	ø	:	³g=g³=e³=-³l=l³i=Œ³ch=ch³n=n³i=i³ss=ss³e=e³
`s‰hen @stv5	ùs‰hen/ane<+/ane<.+	#stv5	^2PGB	~sˆ{‰he}t	\"$et*2	_Vú5úP_BeEv-001r,11{001}.09	ø	:	³s=s³e=ˆ{‰he}³t=t³
`ane @adv	ùane/<+s‰hen	#adv	^	~an<e>	\an*1	_Vú5úP_BeEv-001r,11{001}.10@	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_Vú5úP_BeEv-001r,12{001}.01	ø	:	³d=d³e=‰³n=n³
`vŒg(en)-boum @m	ùvŒg(en)-boum	#m	^AS	~vŒg-boum	\v¡cboum.	_Vú5úP_BeEv-001r,12{001}.02	ø	:	³v=v³i=Œ³c=g³=-³b=b³ou=ou³m=m³
`unte @konj	ùunte	#konj	^	~unte	\vnde	_Vú5úP_BeEv-001r,12{001}.03	ø	:	³v=u³n=n³d=t³e=e³
`ane @adv	ùane/<.+s‰hen	#adv	^	~an<e>	\an*1	_Vú5úP_BeEv-001r,12{001}.04	ø	:	³a=a³n=n³=e³
`all @pron	ùall	#pron	^APm	~alle	\all e	_Vú5úP_BeEv-001r,12{001}.05	ø	:	³a=a³ll=ll³e=e³
`boum @m	ùboum	#m	^AP	~boume	\boume.(!)	_Vú5úP_BeEv-001r,12{001}.06	ø	:	³b=b³ou=ou³m=m³e=e³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-se	\al$e	_Vú5úP_BeEv-001r,12{001}.07	ø	:	³a=a³l=ll³=-³s=s³e=e³
`‰r @pron	ù‰r	#pron	^NPm	~si	\$y	_Vú5úP_BeEv-001r,12{001}.08	ø	:	³s=s³y=i³
`iŠ-zunt @adv	ùiŠ-zunt	#adv	^	~iŠ-zunt	\¡tczunt	_Vú5úP_BeEv-001r,12{001}.09@	ø	:/~[!]	³i=iŠ³=-³tcz=z³u=u³n=n³t=t³
`bringen @anv	ùbringen	#anv	^3PG	~brŠngen	\brengen	_Vú5úP_BeEv-001r,13{001}.01	ø	:	³b=b³r=r³e=Š³n=n³g=g³e=e³n=n³
`ir(e) @pron_poss	ùir(e)	#pron_poss	^ASf	~ir(e)	\er e	_Vú5úP_BeEv-001r,13{001}.02	ø	:	³e=i³r=r³e=e³
`vruht @f<u>	ùvruht	#f<u>	^AS	~vruht	\frucht,,	_Vú5úP_BeEv-001r,13{001}.03	ø	:	³f=v³r=r³u=u³ch=h³t=t³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_Vú5úP_BeEv-001r,13{001}.04	ø	:	³s=s³o=“³
`wizzen @anv	ùwizzen	#anv	^2PG	~wizzet	\wizz¡t	_Vú5úP_BeEv-001r,13{001}.05	ø	:	³w=w³i=i³zz=zz³i=e³t=t³
`ir @pron	ùir	#pron	^NP	~ir	\ir,,	_Vú5úP_BeEv-001r,13{001}.06	ø	:	³i=i³r=r³
`dazz @konj	ùdazz	#konj	^	~dazz	\das	_Vú5úP_BeEv-001r,13{001}.07	ø	:	³d=d³a=a³s=zz³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\d er	_Vú5úP_BeEv-001r,13{001}.08	ø	:	³d=d³e=‰³r=r³
`sumer @m	ùsumer	#m	^NS	~sumer	\$umer	_Vú5úP_BeEv-001r,13{001}.09	ø	:	³s=s³u=u³m=m³e=e³r=r³
`nƒhen(e) @adv	ùnƒhen(e)	#adv	^	~nƒhen	\na=hen	_Vú5úP_BeEv-001r,13{001}.10@	ø	:	³n=n³a=ƒ³h=h³e=e³n=n³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t.(.)	_Vú5úP_BeEv-001r,14{001}.01	ø	:	³i=i³s=s³t=t³
`in @pr„p	ùin	#pr„p	^	~in	\¡n	_Vú5úP_BeEv-001r,14{001}.02	ø	:	³i=i³n=n³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d er	_Vú5úP_BeEv-001r,14{001}.03	ø	:	³d=d³e=‰³r=r³
`s‰lb @pron	ùs‰lb	#pron	^DSfw	~s‰lben	\$elb yn	_Vú5úP_BeEv-001r,14{001}.04	ø	:	³s=s³e=‰³l=l³b=b³y=e³n=n³
`wŒs(e) @mfn	ùwŒs(e)	#f	^DS	~wŒse	\wi$e.,,	_Vú5úP_BeEv-001r,14{001}.05	ø	:	³w=w³i=Œ³s=s³e=e³
`swanne @konj	ùswanne	#konj	^	~<s>wŠnn<e>	\wen	_Vú5úP_BeEv-001r,14{001}.06	ø	:	³=s³w=w³e=Š³n=nn³=e³
`ir @pron	ùir	#pron	^NP	~ir	\¡r	_Vú5úP_BeEv-001r,14{001}.07	ø	:	³i=i³r=r³
`s‰hen @stv5	ùs‰hen	#stv5	^2PG	~sˆ{‰he}t	\$et	_Vú5úP_BeEv-001r,14{001}.08	ø	:	³s=s³e=ˆ{‰he}³t=t³
`dise @pron	ùdise	#pron	^APn	~dise	\de$ e	_Vú5úP_BeEv-001r,14{001}.09	ø	:	³d=d³e=i³s=s³e=e³
`ding @n	ùding	#n	^AP	~ding	\dynk	_Vú5úP_BeEv-001r,14{001}.10	ø	:	³d=d³y=i³n=n³k=g³
`ge-sch‰hen @stv5	ùge-sch‰hen	#stv5 i	^-	~ge-schˆ{‰he}n	\ge=$chen.,,	_Vú5úP_BeEv-001r,14{001}.11@	ø	:	³g=g³e=e³=-³sch=sch³e=ˆ{‰he}³n=n³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_Vú5úP_BeEv-001r,15{001}.01	ø	:	³s=s³o=“³
`wizzen @anv	ùwizzen	#anv	^2PGB	~wizzet	\w¡zz¡t,,	_Vú5úP_BeEv-001r,15{001}.02	ø	:	³w=w³i=i³zz=zz³i=e³t=t³
`[!] @[!]	ù[!]	#[!]	^	~[!]	\*[ir*]	_Vú5úP_BeEv-001r,15{001}.03	ø	:/K[*[ir*]: gestr. u. unterpung.]	*³*[ir*]=[!]³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_Vú5úP_BeEv-001r,15{001}.04	ø	:	³d=d³a=a³z=zz³
`nƒhen(e) @adv	ùnƒhen(e)	#adv	^	~nƒhen	\nahen	_Vú5úP_BeEv-001r,15{001}.05	ø	:	³n=n³a=ƒ³h=h³e=e³n=n³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_Vú5úP_BeEv-001r,15{001}.06	ø	:	³i=i³s=s³t=t³
`d‰r @art	ùd‰r	#art	^NSn	~dazz	\d az	_Vú5úP_BeEv-001r,15{001}.07	ø	:	³d=d³a=a³z=zz³
`rŒche @n	ùrŒche	#n	^NS	~rŒche	\r¡che	_Vú5úP_BeEv-001r,15{001}.08	ø	:	³r=r³i=Œ³ch=ch³e=e³
`got @m	ùgot	#m	^GS	~gotes	\gotes.(.)	_Vú5úP_BeEv-001r,15{001}.09@	ø	:	³g=g³o=o³t=t³e=e³s=s³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_Vú5úP_BeEv-001r,16{001}.01	ø	:	³i=i³ch=ch³
`sagen @swv-a	ùsagen	#swv-a	^1SG(I)	~sage	\$age	_Vú5úP_BeEv-001r,16{001}.02	ø	:	³s=s³a=a³g=g³e=e³
`ir @pron	ùir	#pron	^DP	~iuch	\uch	_Vú5úP_BeEv-001r,16{001}.03	ø	:	³u=iu³ch=ch³
`vr(e) @pr„p	ùvr(e)	#pr„p	^	~vr<e>	\vor	_Vú5úP_BeEv-001r,16{001}.04	ø	:	³v=v³o=³r=r³=e³
`wƒr @n	ùwƒr	#n	^AS	~wƒr	\war,,	_Vú5úP_BeEv-001r,16{001}.05	ø	:	³w=w³a=ƒ³r=r³
`dazz @konj	ùdazz	#konj	^	~dazz	\daz	_Vú5úP_BeEv-001r,16{001}.06	ø	:	³d=d³a=a³z=zz³
