`ze @pr„p	ùze	#pr„p	^	~zuo	\[Zu]	_IIIú4úV_RhTun-095{2r,01}.01	ø	:	*³[zu]=[zuo]³
`d‰r @art	ùd‰r	#art	^DSm	~d‰me	\d eme	_IIIú4úV_RhTun-095{2r,01}.02	ø	:	³d=d³e=‰³m=m³e=e³
`Šngel @m	ùŠngel	#m	^DS	~Šngel(e)	\engele	_IIIú4úV_RhTun-095{2r,02}.03	ø	:	³e=Š³n=n³g=g³e=e³l=l³e=e³
`d‰r @pron	ùd‰r	#pron	^ASn	~dazz	\d az	_IIIú4úV_RhTun-095{2r,02}.04	ø	:	³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NSf	~si	\$i	_IIIú4úV_RhTun-095{2r,02}.05	ø	:	³s=s³i=i³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$prah.(:)	_IIIú4úV_RhTun-095{2r,02}.06@	ø	:	³s=s³p=p³r=r³a=a³h=ch³
`“ @interj	ù“	#interj	^	~“	\"O|	_IIIú4úV_RhTun-096{2r,02}.01	ø	:	³o=“³
`wˆ @interj	ùwˆ	#interj	^	~wˆ	\|wi,,	_IIIú4úV_RhTun-096{2r,02}.02	ø	:	³w=w³i=ˆ³
`ich @pron	ùich	#pron	^NS	~ich	\[[ich]]	_IIIú4úV_RhTun-096{2r,02}.03	ø	:/K[ich: erg. K]	*³[ich]=[ich]³
`arm @adj	ùarm	#adj	^NSfw!"%&	~arme	\arm e,,	_IIIú4úV_RhTun-096{2r,02}.04	ø	:	³a=a³r=r³m=m³e=e³
`wiŠ @adv_int	ùwiŠ	#adv_int	^	~wiŠ	\wi	_IIIú4úV_RhTun-096{2r,02}.05	ø	:	³w=w³i=iŠ³
`w‰rden @stv3b	ùw‰rden	#stv3b	^1SG	~w‰rd<e>	\w'd	_IIIú4úV_RhTun-096{2r,02}.06	ø	:	³w=w³'=‰r³d=d³=e³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_IIIú4úV_RhTun-096{2r,02}.07	ø	:	³i=i³ch=ch³
`be-war(e)n @swv	ùbe-war(e)n	#swv pV	^-	~be-war<e>t	\be[wart .]	_IIIú4úV_RhTun-096{2r,02}.08@	ø	:	³b=b³e=e³=-³[w]=w³[a]=a³[r]=r³=e³[t]=t³
`von @pr„p	ùvon	#pr„p	^	~von	\von	_IIIú4úV_RhTun-097{2r,03}.01	ø	:	³v=v³o=o³n=n³
`dise @pron	ùdise	#pron	^DSf	~dirrer	\dirrer	_IIIú4úV_RhTun-097{2r,03}.02	ø	:/E[dirrer: WVK; {dirre} L]	³d=d³i=i³rr=rr³e=e³r=r³
`t“d-lich @adj	ùt“d-lich	#adj	^DSf!	~t“d-lŒcher	\dotlih er	_IIIú4úV_RhTun-097{2r,03}.03	ø	:/^[nach {dirrer}]	³d=t³o=“³t=d³=-³l=l³i=Œ³h=ch³e=e³r=r³
`vart @f<u>	ùvart	#f<u>	^DS	~vart	\uart.(?)"	_IIIú4úV_RhTun-097{2r,03}.04@	ø	:/E[uart: LVK; {vart} W]	³u=v³a=a³r=r³t=t³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\D er	_IIIú4úV_RhTun-098{2r,03}.01	ø	:	³d=d³e=‰³r=r³
`Šngel @m	ùŠngel	#m	^NS	~Šngel	\engel	_IIIú4úV_RhTun-098{2r,03}.02	ø	:	³e=Š³n=n³g=g³e=e³l=l³
`mit @pr„p	ùmit	#pr„p	^	~mit	\<b>it	_IIIú4úV_RhTun-098{2r,03}.03	ø	:	³b=m³i=i³t=t³
`schoŠne @adj	ùschoŠne	#adj	^DSf	~schoŠner	\$chon [e r]	_IIIú4úV_RhTun-098{2r,03}.04	ø	:	³sch=sch³o=oŠ³n=n³[e]=e³[r]=r³
`witz(e) @f	ùwitz(e)	#f	^DS	~witze	\wize.,	_IIIú4úV_RhTun-098{2r,04}.05@	ø	:/ù[wŒze?]	³w=w³i=i³z=tz³e=e³
`mit @pr„p	ùmit	#pr„p	^	~mit	\Bit	_IIIú4úV_RhTun-099{2r,04}.01	ø	:	³b=m³i=i³t=t³
`l–ter-lich @adj	ùl–ter-lich	#adj	^DSn	~l–ter-lŒcheme	\lut[']lich eme	_IIIú4úV_RhTun-099{2r,04}.02	ø	:	³l=l³u=–³t=t³'=er³=-³l=l³i=Œ³ch=ch³e=e³m=m³e=e³
`ant-litze @n	ùant-litze	#n	^DS	~ant-litze	\antlize.,	_IIIú4úV_RhTun-099{2r,04}.03@	ø	:	³a=a³n=n³t=t³=-³l=l³i=i³z=tz³e=e³
`s‰hen @stv5	ùs‰hen	#stv5	^3SVI	~sah	\Sach	_IIIú4úV_RhTun-100{2r,04}.01	ø	:	³s=s³a=a³ch=h³
`ane @pr„p	ùane	#pr„p	^	~ane	\ane	_IIIú4úV_RhTun-100{2r,04}.02	ø	:/#[adv?]	³a=a³n=n³e=e³
`d‰r @art	ùd‰r	#art	^ASf	~diu	\d iv	_IIIú4úV_RhTun-100{2r,04}.03	ø	:/E[div: {di} K]	³d=d³iv=iu³
`sˆle @f	ùsˆle	#f	^AS	~sˆle	\$e[le]	_IIIú4úV_RhTun-100{2r,04}.04	ø	:	³s=s³e=ˆ³[l]=l³[e]=e³
`unte @konj	ùunte	#konj	^	~unte	\un\-	_IIIú4úV_RhTun-100{2r,05}.05	ø	:	³u=u³n\-=nte³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$prach.(:)	_IIIú4úV_RhTun-100{2r,05}.06@	ø	:	³s=s³p=p³r=r³a=a³ch=ch³
`niht @adv	ùniht	#adv	^	~niŠt	\"Nit	_IIIú4úV_RhTun-101{2r,05}.01	ø	:	³n=n³i=iŠ³t=t³
`ne @partikel	ùne	#partikel	^	~en	\in	_IIIú4úV_RhTun-101{2r,05}.02	ø	:	³i=e³n=n³
`vrhten @swv-a	ùvrhten	#swv-a	^2SGB	~v<r>hte	\vohte	_IIIú4úV_RhTun-101{2r,05}.03	ø	:	³v=v³o=³=r³h=h³t=t³e=e³
`dise @pron	ùdise	#pron	^ASn	~dizz	\d<it>	_IIIú4úV_RhTun-101{2r,05}.04	ø	:	³d=d³i=i³t=zz³
`un-ge-mach @mn	ùun-ge-mach	#n	^AS	~un-ge-mach	\ungemach.(!)	_IIIú4úV_RhTun-101{2r,05}.05@	ø	:	³u=u³n=n³=-³g=g³e=e³=-³m=m³a=a³ch=ch³
`dise @pron	ùdise	#pron	^NSf	~dise	\Di$ e	_IIIú4úV_RhTun-102{2r,05}.01	ø	:	³d=d³i=i³s=s³e=e³
`quƒl(e) @f	ùquƒl(e)	#f	^NS	~quƒle	\q%ale	_IIIú4úV_RhTun-102{2r,05}.02	ø	:	³q=qu³%a=ƒ³l=l³e=e³
`sol(e)n @anv	ùsol(e)n	#anv	^3SGI	~sal	\$al	_IIIú4úV_RhTun-102{2r,06}.03	ø	:	³s=s³a=a³l=l³
`d– @pron	ùd–	#pron	^AS	~dich	\dich	_IIIú4úV_RhTun-102{2r,06}.04	ø	:	³d=d³i=i³ch=ch³
`ver-mŒden @stv1a	ùver-mŒden	#stv1a i	^-	~ver-mŒden	\v'miden.,,	_IIIú4úV_RhTun-102{2r,06}.05@	ø	:	³v=v³'=er³=-³m=m³i=Œ³d=d³e=e³n=n³
`wante @konj	ùwante	#konj	^	~wŠn<t>e	\W<e>ne	_IIIú4úV_RhTun-103{2r,06}.01	ø	:	³w=w³e=Š³n=n³=t³e=e³
`Šin @art	ùŠin	#art	^0ASf	~Šin	\ein	_IIIú4úV_RhTun-103{2r,06}.02	ø	:	³ei=Ši³n=n³
`ander @pron	ùander	#pron	^ASf%	~ander(e)	\and' e	_IIIú4úV_RhTun-103{2r,06}.03	ø	:	³a=a³n=n³d=d³'=er³e=e³
`sol(e)n @anv	ùsol(e)n	#anv	^2SGI	~salt	\$alt	_IIIú4úV_RhTun-103{2r,06}.04	ø	:	³s=s³a=a³l=l³t=t³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIIú4úV_RhTun-103{2r,06}.05	ø	:	³d=d³u=–³
`lŒden @stv1a	ùlŒden	#stv1a i	^-	~lŒden	\liden.(.)"	_IIIú4úV_RhTun-103{2r,06}.06@	ø	:	³l=l³i=Œ³d=d³e=e³n=n³
`‰r @pron	ù‰r	#pron	^NSm	~‰r	\Er	_IIIú4úV_RhTun-104{2r,06}.01	ø	:	³e=‰³r=r³
`gƒn @anv	ùgƒn/vr(e)<+	#anv	^3SVI	~giŠng	\ginc	_IIIú4úV_RhTun-104{2r,07}.02	ø	:	³g=g³i=iŠ³n=n³c=g³
`vr(e) @adv	ùvr(e)/<+gƒn	#adv	^	~vr<e>	\uu\or	_IIIú4úV_RhTun-104{2r,07}.03	ø	:/E[uu\or: WK; {u%our} L]	³u=v³u\o=³r=r³=e³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_IIIú4úV_RhTun-104{2r,07}.04	ø	:	³z=z³u=uo³
`d‰r @art	ùd‰r	#art	^DSf	~d‰r	\d '	_IIIú4úV_RhTun-104{2r,07}.05	ø	:/E[zu d': WK; {zud'} L]	³d=d³'=‰r³
`s‰lb @pron	ùs‰lb	#pron	^DSfw	~s‰lben	\$elb en	_IIIú4úV_RhTun-104{2r,07}.06	ø	:	³s=s³e=‰³l=l³b=b³e=e³n=n³
`stunt(e) @f	ùstunt(e)	#f	^DS	~stunt	\$tunt.	_IIIú4úV_RhTun-104{2r,07}.07@	ø	:	³s=s³t=t³u=u³n=n³t=t³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_IIIú4úV_RhTun-105{2r,07}.01	ø	:	³v=u³n\-=nte³
`lŠiten @swv	ùlŠiten/ber(e)<.+	#swv	^3SV	~lŠitte	\leide*2	_IIIú4úV_RhTun-105{2r,07}.02	ø	:	³l=l³ei=Ši³d=tt³e=e³
`‰r @pron	ù‰r	#pron	^ASf	~si	\$i	_IIIú4úV_RhTun-105{2r,07}.03	ø	:/K[$i: dZ]	³s=s³i=i³
`ber(e) @adv	ùber(e)/<.+lŠiten	#adv	^	~ber<e>	\ub'*1	_IIIú4úV_RhTun-105{2r,07}.04	ø	:	³u=³b=b³'=er³=e³
`al @adv/konj	ùal	#adv	^	~al	\a<l>|	_IIIú4úV_RhTun-105{2r,07}.05	ø	:	³a=a³l=l³
`ge-sunt @adj	ùge-sunt	#adj	^-	~ge-sunt	\|ge$unt .(.)	_IIIú4úV_RhTun-105{2r,07}.06@	ø	:/E[alge$unt LVK; {alge$unt} W]	³g=g³e=e³=-³s=s³u=u³n=n³t=t³
`all-s“ @adv/konj	ùall-s“	#konj	^	~all-se	\Al$e	_IIIú4úV_RhTun-106{2r,08}.01	ø	:	³a=a³l=ll³=-³s=s³e=e³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\$i	_IIIú4úV_RhTun-106{2r,08}.02	ø	:	³s=s³i=i³
`er-lŒden @stv1a	ùer-lŒden	#stv1a pV	^-	~er-liten	\irliden 	_IIIú4úV_RhTun-106{2r,08}.03	ø	:	³i=e³r=r³=-³l=l³i=i³d=t³e=e³n=n³
`haben @swv-a	ùhaben	#swv-a	^3PVI	~hatten	\hadden	_IIIú4úV_RhTun-106{2r,08}.04	ø	:	³h=h³a=a³dd=tt³e=e³n=n³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_IIIú4úV_RhTun-106{2r,08}.05	ø	:	³d=d³e=‰³n=n³
`s‰lb @pron	ùs‰lb	#pron	^ASm	~s‰lben	\$elb en	_IIIú4úV_RhTun-106{2r,08}.06	ø	:	³s=s³e=‰³l=l³b=b³e=e³n=n³
`pfad @mn<u>	ùpfad	#m<u>	^AS	~pfad	\pad.	_IIIú4úV_RhTun-106{2r,08}.07@	ø	:	³p=pf³a=a³d=d³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_IIIú4úV_RhTun-107{2r,08}.01	ø	:	³v=u³n\-=nte³
`ber(e) @adv	ùber(e)/>+komen	#adv	^	~ber<e>	\uber*1	_IIIú4úV_RhTun-107{2r,08}.02	ø	:	³u=³b=b³e=e³r=r³=e³
`komen @stv4	ùkomen/ber(e)>+	#stv4	^3PVI	~quƒmen	\quamen*2	_IIIú4úV_RhTun-107{2r,09}.03	ø	:	³qu=qu³a=ƒ³m=m³e=e³n=n³
`ane @pr„p	ùane	#pr„p	^	~an<e>	\an	_IIIú4úV_RhTun-107{2r,09}.04	ø	:	³a=a³n=n³=e³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_IIIú4úV_RhTun-107{2r,09}.05	ø	:	³d=d³e=‰³n=n³
`stad(e) @mn	ùstad(e)	#m	^AS	~stad	\$tat.,,	_IIIú4úV_RhTun-107{2r,09}.06@	ø	:	³s=s³t=t³a=a³t=d³
`d‰r @art	ùd‰r	#art	^NSf	~diu	\D iv	_IIIú4úV_RhTun-108{2r,09}.01	ø	:	³d=d³iv=iu³
`sˆle @f	ùsˆle	#f	^NS	~sˆle	\$ele	_IIIú4úV_RhTun-108{2r,09}.02	ø	:	³s=s³e=ˆ³l=l³e=e³
`vrƒgen @swv	ùvrƒgen	#swv	^3SV	~vrƒgete	\uragede	_IIIú4úV_RhTun-108{2r,09}.03	ø	:	³u=v³r=r³a=ƒ³g=g³e=e³d=t³e=e³
`d‰r @art	ùd‰r	#art	^ASm	~d‰n	\d en	_IIIú4úV_RhTun-108{2r,09}.04	ø	:	³d=d³e=‰³n=n³
`Šngel @m	ùŠngel	#m	^AS	~Šngel	\engel	_IIIú4úV_RhTun-108{2r,09}.05	ø	:	³e=Š³n=n³g=g³e=e³l=l³
`d“ @adv/konj	ùd“	#adv	^	~d“	\do.	_IIIú4úV_RhTun-108{2r,10}.06@	ø	:	³d=d³o=“³
`vroŠ-lŒche @adv	ùvroŠ-lŒche	#adv	^	~vroŠ-lŒche	\Vroliche	_IIIú4úV_RhTun-109{2r,10}.01	ø	:	³v=v³r=r³o=oŠ³=-³l=l³i=Œ³ch=ch³e=e³
`unte @konj	ùunte	#konj	^	~unte	\un\-	_IIIú4úV_RhTun-109{2r,10}.02	ø	:	³u=u³n\-=nte³
`spr‰chen @stv4	ùspr‰chen/zuo<.+	#stv4	^3SVI	~sprach	\$prah*2	_IIIú4úV_RhTun-109{2r,10}.03	ø	:	³s=s³p=p³r=r³a=a³h=ch³
`‰r @pron	ù‰r	#pron	^DSm	~ime	\ime	_IIIú4úV_RhTun-109{2r,10}.04	ø	:	³i=i³m=m³e=e³
`zuo @adv	ùzuo/<.+spr‰chen	#adv	^	~zuo	\zu.*1(:)	_IIIú4úV_RhTun-109{2r,10}.05@	ø	:	³z=z³u=uo³
`hˆrre @m	ùhˆrre	#m	^NS	~hˆrr‚	\"H'ro,	_IIIú4úV_RhTun-110{2r,10}.01	ø	:	³h=h³'r=ˆrr³o=‚³
`obe @adv/konj	ùobe	#konj	^	~ob<e>	\ob	_IIIú4úV_RhTun-110{2r,10}.02	ø	:	³o=o³b=b³=e³
`ich @pron	ùich	#pron	^NS	~ich	\ich	_IIIú4úV_RhTun-110{2r,10}.03	ø	:/E[ich: {iz} LK]	³i=i³ch=ch³
`d– @pron	ùd–	#pron	^DS	~dir	\dir	_IIIú4úV_RhTun-110{2r,10}.04	ø	:	³d=d³i=i³r=r³
`ge-vallen @stv7	ùge-vallen	#stv7	^1SG	~ge-valle	\geual(=)le.,,	_IIIú4úV_RhTun-110{2r,10}.05@	ø	:	³g=g³e=e³=-³u=v³a=a³ll=ll³e=e³
`s“ @adv/konj	ùs“	#adv	^	~s“	\So	_IIIú4úV_RhTun-111{2r,11}.01	ø	:	³s=s³o=“³
`wŠllen @anv	ùwŠllen	#anv	^2SGK	~wolles	\wolle$	_IIIú4úV_RhTun-111{2r,11}.02	ø	:	³w=w³o=o³ll=ll³e=e³s=s³
`ich @pron	ùich	#pron	^DS	~mir	\mir	_IIIú4úV_RhTun-111{2r,11}.03	ø	:	³m=m³i=i³r=r³
`knden @swv	ùknden	#swv i	^-	~knden	\cunden	_IIIú4úV_RhTun-111{2r,11}.04	ø	:	³c=k³u=³n=n³d=d³e=e³n=n³
`all-mit-alle @adv	ùall-mit-alle	#adv	^	~all-betalle	\albetalle.,,	_IIIú4úV_RhTun-111{2r,11}.05@	ø	:	³a=a³l=ll³=-³b=b³e=e³t=t³a=a³ll=ll³e=e³
`wƒr @adv_int	ùwƒr/+umbe	#adv_int	^	~wƒr	\War	_IIIú4úV_RhTun-112{2r,11}.01	ø	:	³w=w³a=ƒ³r=r³
`umbe @adv	ùumbe/wƒr+	#adv	^	~umbe	\umbe	_IIIú4úV_RhTun-112{2r,11}.02	ø	:	³u=u³m=m³b=b³e=e³
`dise @pron	ùdise	#pron	^NPf	~dise	\di$ e	_IIIú4úV_RhTun-112{2r,12}.03	ø	:	³d=d³i=i³s=s³e=e³
`sˆle @f	ùsˆle	#f	^NP	~sˆlen	\$elen	_IIIú4úV_RhTun-112{2r,12}.04	ø	:	³s=s³e=ˆ³l=l³e=e³n=n³
`al-ze-mƒle @adv	ùal-ze-mƒle	#adv	^	~all-ze-mƒle	\alzemale.	_IIIú4úV_RhTun-112{2r,12}.05@	ø	:/E[alzemale: LVK; {alzemale} W]	³a=a³l=ll³=-³z=z³e=e³=-³m=m³a=ƒ³l=l³e=e³
`lŒden @stv1a	ùlŒden	#stv1a	^3PG	~lŒden	\Liden	_IIIú4úV_RhTun-113{2r,12}.01	ø	:	³l=l³i=Œ³d=d³e=e³n=n³
`all-sus @adv	ùall-sus	#adv	^	~all-sus	\al$u$	_IIIú4úV_RhTun-113{2r,12}.02	ø	:	³a=a³l=ll³=-³s=s³u=u³s=s³
`gr“z @adj	ùgr“z	#adj	^APf	~gr“ze	\groz e	_IIIú4úV_RhTun-113{2r,12}.03	ø	:	³g=g³r=r³o=“³z=z³e=e³
`quƒl(e) @f	ùquƒl(e)	#f	^AP	~quƒlen	\qualen.(.)"	_IIIú4úV_RhTun-113{2r,12}.04@	ø	:	³qu=qu³a=ƒ³l=l³e=e³n=n³
`d‰r @art	ùd‰r	#art	^NSm	~d‰r	\D er	_IIIú4úV_RhTun-114{2r,13}.01	ø	:	³d=d³e=‰³r=r³
`Šngel @m	ùŠngel	#m	^NS	~Šngel	\engel	_IIIú4úV_RhTun-114{2r,13}.02	ø	:	³e=Š³n=n³g=g³e=e³l=l³
`spr‰chen @stv4	ùspr‰chen	#stv4	^3SVI	~sprach	\$prah	_IIIú4úV_RhTun-114{2r,13}.03	ø	:	³s=s³p=p³r=r³a=a³h=ch³
`in @pr„p	ùin	#pr„p	^	~in	\in	_IIIú4úV_RhTun-114{2r,13}.04	ø	:	³i=i³n=n³
`wƒr-hŠit @f	ùwƒr-hŠit	#f	^DS	~wƒr-hŠit	\warheit.(:)	_IIIú4úV_RhTun-114{2r,13}.05@	ø	:	³w=w³a=ƒ³r=r³=-³h=h³ei=Ši³t=t³
`dise @pron	ùdise	#pron	^NSm	~dirre	\"Dirre	_IIIú4úV_RhTun-115{2r,13}.01	ø	:	³d=d³i=i³rr=rr³e=e³
`s‰lb @pron	ùs‰lb	#pron	^NSmw	~s‰lbe	\$elb e	_IIIú4úV_RhTun-115{2r,13}.02	ø	:	³s=s³e=‰³l=l³b=b³e=e³
`tal @mn	ùtal	#m	^NS	~tal	\tal,,	_IIIú4úV_RhTun-115{2r,13}.03	ø	:	³t=t³a=a³l=l³
`d‰r @pron	ùd‰r	#pron	^NSm+	~d‰r	\d er	_IIIú4úV_RhTun-115{2r,13}.04	ø	:	³d=d³e=‰³r=r³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\hi	_IIIú4úV_RhTun-115{2r,13}.05	ø	:	³h=h³i=iŠ³=r³
`stƒn @anv	ùstƒn	#anv	^3SGI	~stˆt	\$tet.,,	_IIIú4úV_RhTun-115{2r,14}.06@	ø	:/E[$tet: {$teit} K]	³s=s³t=t³e=ˆ³t=t³
`d‰r @pron	ùd‰r	#pron	^ASm+	~d‰n	\D en	_IIIú4úV_RhTun-116{2r,14}.01	ø	:	³d=d³e=‰³n=n³
`d– @pron	ùd–	#pron	^NS	~d–	\du	_IIIú4úV_RhTun-116{2r,14}.02	ø	:	³d=d³u=–³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\hi	_IIIú4úV_RhTun-116{2r,14}.03	ø	:	³h=h³i=iŠ³=r³
`s‰hen @stv5	ùs‰hen	#stv5	^2SG	~sŒ{ihe}s	\$i$	_IIIú4úV_RhTun-116{2r,14}.04	ø	:	³s=s³i=Œ{ihe}³s=s³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú4úV_RhTun-116{2r,14}.05	ø	:	³s=s³o=“³
`vrŠis-lich @adj	ùvrŠis-lich	#adj	^-	~vrŠis-lich	\v'$lich .,	_IIIú4úV_RhTun-116{2r,14}.06@	ø	:/E[v'$lich: LVK; {vrei$lich} WK]	³v=v³'=rŠi³s=s³=-³l=l³i=i³ch=ch³
`s“ @adv/konj	ùs“	#adv	^	~s“	\So	_IIIú4úV_RhTun-117{2r,14}.01	ø	:	³s=s³o=“³
`tiŠf @adj	ùtiŠf	#adj	^-	~tiŠf	\dief 	_IIIú4úV_RhTun-117{2r,14}.02	ø	:	³d=t³ie=iŠ³f=f³
`unte @konj	ùunte	#konj	^	~unte	\un\-	_IIIú4úV_RhTun-117{2r,14}.03	ø	:	³u=u³n\-=nte³
`s“ @adv/konj	ùs“	#adv	^	~s“	\$o	_IIIú4úV_RhTun-117{2r,14}.04	ø	:	³s=s³o=“³
`Šges-lich @adj	ùŠges-lich	#adj	^-	~Ši{ge}s-lich	\ei$lich .,,	_IIIú4úV_RhTun-117{2r,14}.05@	ø	:/K[ei$lich: korr. aus enlich K; ei$lich LW; {er$lich} V]	³ei=Ši{ge}³s=s³=-³l=l³i=i³ch=ch³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\D '	_IIIú4úV_RhTun-118{2r,14}.01	ø	:	³d=d³'=‰r³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IIIú4úV_RhTun-118{2r,15}.02	ø	:	³i=i³s=s³t=t³
`d‰r @art	ùd‰r	#art	^GP	~d‰r	\d er	_IIIú4úV_RhTun-118{2r,15}.03	ø	:	³d=d³e=‰³r=r³
`stolz @adj	ùstolz	#adj	^GP!	~stolzer	\$tolz '	_IIIú4úV_RhTun-118{2r,15}.04	ø	:/^[nach {der}]	³s=s³t=t³o=o³l=l³z=z³'=er³
`liut @mn	ùliut	#mn	^GP	~liute	\lude	_IIIú4úV_RhTun-118{2r,15}.05	ø	:	³l=l³u=iu³d=t³e=e³
`stat @f<u>	ùstat	#f<u>	^NS	~stat	\$tat.	_IIIú4úV_RhTun-118{2r,15}.06@	ø	:	³s=s³t=t³a=a³t=t³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_IIIú4úV_RhTun-119{2r,15}.01	ø	:	³v=u³n\-=nte³
`sŒn @anv	ùsŒn	#anv	^3SGI	~ist	\i$t	_IIIú4úV_RhTun-119{2r,15}.02	ø	:	³i=i³s=s³t=t³
`‰r @pron	ù‰r	#pron	^DP	~in	\in	_IIIú4úV_RhTun-119{2r,15}.03	ø	:	³i=i³n=n³
`ze @pr„p	ùze	#pr„p	^	~zuo	\zu	_IIIú4úV_RhTun-119{2r,15}.04	ø	:	³z=z³u=uo³
`wonen @swv	ùwonen	#swv i	^DS	~wonenn<e>	\wonen	_IIIú4úV_RhTun-119{2r,15}.05	ø	:	³w=w³o=o³n=n³e=e³n=nn³=e³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\hi	_IIIú4úV_RhTun-119{2r,15}.06	ø	:	³h=h³i=iŠ³=r³
`sŠtzen @swv	ùsŠtzen	#swv pV	^-	~ge-sazt	\ge=$azt .(.)	_IIIú4úV_RhTun-119{2r,15}.07@	ø	:/E[ge$azt: WVK; {ge$at} K; {ge$atzt} L]	³g=g³e=e³=-³s=s³a=a³z=z³t=t³
`dise @pron	ùdise	#pron	^NSm	~dirre	\Dirre	_IIIú4úV_RhTun-120{2r,16}.01	ø	:/E[dirre: LWK; {dirre\-} V]	³d=d³i=i³rr=rr³e=e³
`b‰rg @m	ùb‰rg	#m	^NS	~b‰rg	\berg	_IIIú4úV_RhTun-120{2r,16}.02	ø	:	³b=b³e=‰³r=r³g=g³
`all-sus @adv	ùall-sus	#adv	^	~all-sus	\al$u$	_IIIú4úV_RhTun-120{2r,16}.03	ø	:	³a=a³l=ll³=-³s=s³u=u³s=s³
`un-rŠin(e) @adj	ùun-rŠin(e)	#adj	^NSmwø	~un-rŠine	\unrein e .,,	_IIIú4úV_RhTun-120{2r,16}.04@	ø	:/K[unreine: {u} korr. aus einem anderen Buchstaben]	³u=u³n=n³=-³r=r³ei=Ši³n=n³e=e³
`d‰r @pron	ùd‰r	#pron	^NSm	~d‰r	\D er	_IIIú4úV_RhTun-121{2r,16}.01	ø	:	³d=d³e=‰³r=r³
`pŒnen @swv	ùpŒnen	#swv	^3SGI	~pŒnet	\pinet	_IIIú4úV_RhTun-121{2r,16}.02	ø	:	³p=p³i=Œ³n=n³e=e³t=t³
`hiŠr @adv	ùhiŠr	#adv	^	~hiŠ<r>	\hi	_IIIú4úV_RhTun-121{2r,16}.03	ø	:	³h=h³i=iŠ³=r³
`all-ge-mŠine @adv	ùall-ge-mŠine	#adv	^	~all-ge-mŠine	\al(=)gem[[ein]]e.,,	_IIIú4úV_RhTun-121{2r,16}.04@	ø	:/E[al(=)gem[[ein]]e: {algemeine} WK]	³a=a³l=ll³=-³g=g³e=e³=-³m=m³[ei]=Ši³[n]=n³e=e³
`d‰r @pron	ùd‰r	#pron	^NPmfn+	~di	\D i	_IIIú4úV_RhTun-122{2r,17}.01	ø	:	³d=d³i=i³
`d‰r @art	ùd‰r	#art	^DP	~d‰n	\d en	_IIIú4úV_RhTun-122{2r,17}.02	ø	:	³d=d³e=‰³n=n³
`ander @pron	ùander	#pron	^DP%	~ander(e)n	\and' en	_IIIú4úV_RhTun-122{2r,17}.03	ø	:	³a=a³n=n³d=d³'=er³e=e³n=n³
`lƒgen @swv	ùlƒgen	#swv pG	^-	~lƒgente	\lagend e 	_IIIú4úV_RhTun-122{2r,17}.04	ø	:	³l=l³a=ƒ³g=g³e=e³n=n³d=t³e=e³
`sŒn @anv	ùsŒn	#anv	^3PGI	~sint	\$int.	_IIIú4úV_RhTun-122{2r,17}.05@	ø	:	³s=s³i=i³n=n³t=t³
`unte @konj	ùunte	#konj	^	~unte	\Vn\-	_IIIú4úV_RhTun-123{2r,17}.01	ø	:/E[Vn\-: WVK; {Vn} L]	³v=u³n\-=nte³
`ver-tŠmen @swv	ùver-tŠmen	#swv	^3PGI	~ver-tŠment	\v'dume\-t	_IIIú4úV_RhTun-123{2r,17}.02	ø	:	³v=v³'=er³=-³d=t³u=Š³m=m³e=e³\-=n³t=t³
`mann @m	ùmann	#m	^AP	~mann	\man	_IIIú4úV_RhTun-123{2r,18}.03	ø	:	³m=m³a=a³n=nn³
`unte @konj	ùunte	#konj	^	~unte	\un\-	_IIIú4úV_RhTun-123{2r,18}.04	ø	:	³u=u³n\-=nte³
`kind @n	ùkind	#n	^AP	~kind	\kint.,,	_IIIú4úV_RhTun-123{2r,18}.05@	ø	:	³k=k³i=i³n=n³t=d³
`–f~dazz @konj	ù–f~dazz	#konj	^	~–fe~dazz	\Vffe~daz	_IIIú4úV_RhTun-124{2r,18}.01	ø	:	³v=–³ff=f³e=e³~=~³d=d³a=a³z=zz³
`‰r @pron	ù‰r	#pron	^NPmfn	~si	\$i	_IIIú4úV_RhTun-124{2r,18}.02	ø	:	³s=s³i=i³
